数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2016/6/30,903474879,04435(1153),4221,主供主表,C相,0.05,0.046,0.05,0.05,0.05,0.05,0.05,0.29,0.08,0.21,0.21,0.25,0.09,0.08,0.14,0.3,0.28,0.1,0.33,0.07,0.08,0.08,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/1,903474879,04435(1153),4221,主供主表,A相,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.07,0.07,0.31,0.14,0.08,0.08,0.1,0.07,0.3,0.25,0.08,0.09,0.07,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/1,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/3,903474879,04435(1153),4221,主供主表,C相,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.22,0.28,0.31,0.3,0.23,0.15,0.06,0.16,0.27,0.25,0.31,0.24,0.07,0.13,0.09,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/2,903474879,04435(1153),4221,主供主表,A相,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.35,0.07,0.08,0.07,0.09,0.09,0.08,0.26,0.31,0.08,0.31,0.24,0.1,0.09,0.07,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/2,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/2,903474879,04435(1153),4221,主供主表,C相,0.09,0.05,0.05,0.05,0.05,0.05,0.07,0.35,0.07,0.07,0.07,0.08,0.07,0.09,0.27,0.3,0.08,0.32,0.23,0.16,0.15,0.07,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/3,903474879,04435(1153),4221,主供主表,A相,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.23,0.29,0.31,0.3,0.24,0.15,0.07,0.17,0.28,0.28,0.32,0.25,0.1,0.1,0.07,0.08,0.07,800,高供高计,1000,东新营业班
2016/7/3,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/5,903474879,04435(1153),4221,主供主表,C相,0.06,0.06,0.06,0.06,0.06,0.08,0.05,0.34,0.27,0.24,0.26,0.12,0.18,0.07,0.34,0.07,0.3,0.32,0.4,0.22,0.12,0.08,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/4,903474879,04435(1153),4221,主供主表,A相,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.32,0.23,0.28,0.09,0.24,0.08,0.09,0.25,0.33,0.37,0.07,0.32,0.13,0.08,0.08,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/4,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/4,903474879,04435(1153),4221,主供主表,C相,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.32,0.22,0.29,0.07,0.23,0.08,0.1,0.23,0.32,0.36,0.08,0.37,0.13,0.09,0.08,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/5,903474879,04435(1153),4221,主供主表,A相,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.32,0.27,0.23,0.23,0.12,0.15,0.08,0.34,0.08,0.32,0.36,0.33,0.21,0.09,0.08,0.06,0.06,800,高供高计,1000,东新营业班
2016/7/5,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/7,903474879,04435(1153),4221,主供主表,C相,0.05,0.05,0.05,0.05,0.05,0.06,0.08,0.22,0.29,0.07,0.08,0.06,0.08,0.06,0.07,0.24,0.09,0.41,0.34,0.25,0.11,0.1,0.08,0.08,800,高供高计,1000,东新营业班
2016/7/6,903474879,04435(1153),4221,主供主表,A相,0.07,0.05,0.05,0.051,0.051,0.05,0.06,0.34,0.373,0.31,0.22,0.41,0.068,0.08,0.11,0.23,0.34,0.281,0.23,0.08,0.07,0.07,0.06,0.06,800,高供高计,1000,东新营业班
2016/7/6,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/6,903474879,04435(1153),4221,主供主表,C相,0.08,0.06,0.06,0.06,0.06,0.06,0.065,0.36,0.385,0.31,0.24,0.41,0.102,0.07,0.07,0.23,0.34,0.298,0.24,0.08,0.09,0.11,0.07,0.07,800,高供高计,1000,东新营业班
2016/7/7,903474879,04435(1153),4221,主供主表,A相,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.21,0.3,0.09,0.07,0.07,0.06,0.07,0.09,0.25,0.09,0.37,0.33,0.24,0.08,0.1,0.08,0.07,800,高供高计,1000,东新营业班
2016/7/7,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/9,903474879,04435(1153),4221,主供主表,C相,0.06,0.08,0.08,0.08,0.08,0.1,0.06,0.09,0.12,0.13,0.13,0.17,0.14,0.21,0.1,0.13,0.12,0.2,0.14,0.1,0.08,0.08,0.1,0.08,800,高供高计,1000,东新营业班
2016/7/8,903474879,04435(1153),4221,主供主表,A相,0.06,0.06,0.06,0.06,0.06,0.06,0.31,0.22,0.37,0.18,0.51,0.27,0.12,0.13,0.11,0.12,0.18,0.14,0.12,0.13,0.12,0.11,0.1,0.1,800,高供高计,1000,东新营业班
2016/7/8,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/8,903474879,04435(1153),4221,主供主表,C相,0.06,0.06,0.06,0.06,0.06,0.06,0.33,0.23,0.36,0.17,0.52,0.27,0.15,0.1,0.1,0.1,0.15,0.11,0.11,0.12,0.13,0.13,0.1,0.1,800,高供高计,1000,东新营业班
2016/7/9,903474879,04435(1153),4221,主供主表,A相,0.07,0.08,0.08,0.08,0.08,0.08,0.06,0.11,0.14,0.14,0.13,0.15,0.16,0.2,0.12,0.13,0.14,0.21,0.14,0.1,0.11,0.1,0.12,0.09,800,高供高计,1000,东新营业班
2016/7/9,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/11,903474879,04435(1153),4221,主供主表,C相,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.12,0.08,0.09,0.09,0.12,0.22,0.08,0.09,0.29,0.1,0.17,0.1,0.14,0.11,0.14,0.17,0.11,800,高供高计,1000,东新营业班
2016/7/10,903474879,04435(1153),4221,主供主表,A相,0.08,0.08,0.08,0.09,0.09,0.1,0.13,0.12,0.13,0.14,0.11,0.25,0.21,0.11,0.16,0.32,0.3,0.28,0.34,0.29,0.14,0.1,0.1,0.11,800,高供高计,1000,东新营业班
2016/7/10,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/10,903474879,04435(1153),4221,主供主表,C相,0.07,0.07,0.07,0.07,0.07,0.08,0.11,0.12,0.12,0.11,0.12,0.26,0.15,0.09,0.15,0.28,0.25,0.25,0.33,0.28,0.1,0.09,0.08,0.08,800,高供高计,1000,东新营业班
2016/7/11,903474879,04435(1153),4221,主供主表,A相,0.08,0.09,0.08,0.08,0.08,0.09,0.07,0.13,0.09,0.11,0.13,0.14,0.26,0.1,0.11,0.3,0.11,0.17,0.1,0.16,0.15,0.17,0.18,0.12,800,高供高计,1000,东新营业班
2016/7/11,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/13,903474879,04435(1153),4221,主供主表,C相,0.07,0.07,0.07,0.072,0.072,0.064,0.17,0.365,0.139,0.25,0.145,0.15,0.22,0.115,0.126,0.15,0.15,0.139,0.11,0.13,0.11,0.11,0.1,0.09,800,高供高计,1000,东新营业班
2016/7/12,903474879,04435(1153),4221,主供主表,A相,0.1,0.11,0.1,0.1,0.09,0.11,0.09,0.15,0.11,0.15,0.34,0.17,0.16,0.15,0.18,0.26,0.37,0.27,0.4,0.2,0.18,0.1,0.12,0.12,800,高供高计,1000,东新营业班
2016/7/12,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/12,903474879,04435(1153),4221,主供主表,C相,0.08,0.08,0.08,0.08,0.07,0.08,0.07,0.15,0.07,0.1,0.31,0.15,0.13,0.1,0.13,0.27,0.35,0.22,0.37,0.15,0.13,0.09,0.1,0.1,800,高供高计,1000,东新营业班
2016/7/13,903474879,04435(1153),4221,主供主表,A相,0.09,0.09,0.09,0.088,0.088,0.078,0.19,0.36,0.115,0.21,0.146,0.12,0.24,0.14,0.135,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.1,0.1,800,高供高计,1000,东新营业班
2016/7/13,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/15,903474879,04435(1153),4221,主供主表,C相,0.16,0.08,0.09,0.09,0.09,0.09,0.07,0.14,0.14,0.13,0.11,0.2,0.09,0.1,0.09,0.08,0.19,0.16,0.1,0.08,0.08,0.08,0.08,0.075,800,高供高计,1000,东新营业班
2016/7/14,903474879,04435(1153),4221,主供主表,A相,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.24,0.11,0.3,0.31,0.34,0.13,0.11,0.19,0.36,0.13,0.31,0.4,0.16,0.19,0.13,0.14,0.11,800,高供高计,1000,东新营业班
2016/7/14,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/14,903474879,04435(1153),4221,主供主表,C相,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.3,0.11,0.31,0.33,0.37,0.09,0.13,0.2,0.4,0.13,0.31,0.41,0.15,0.14,0.13,0.12,0.09,800,高供高计,1000,东新营业班
2016/7/15,903474879,04435(1153),4221,主供主表,A相,0.18,0.09,0.1,0.1,0.1,0.08,0.09,0.11,0.12,0.12,0.11,0.22,0.11,0.1,0.11,0.14,0.23,0.21,0.11,0.12,0.11,0.1,0.09,0.098,800,高供高计,1000,东新营业班
2016/7/15,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/17,903474879,04435(1153),4221,主供主表,C相,0.04,0.06,0.06,0.04,0.04,0.07,0.04,0.08,0.08,0.3,0.26,0.26,0.21,0.08,0.1,0.34,0.24,0.234,0.25,0.2,0.09,0.11,0.09,0.08,800,高供高计,1000,东新营业班
2016/7/16,903474879,04435(1153),4221,主供主表,A相,0.05,0.07,0.07,0.05,0.07,0.07,0.05,0.1,0.1,0.1,0.07,0.1,0.24,0.09,0.2,0.15,0.14,0.12,0.11,0.1,0.11,0.1,0.09,0.06,800,高供高计,1000,东新营业班
2016/7/16,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/16,903474879,04435(1153),4221,主供主表,C相,0.04,0.06,0.06,0.04,0.06,0.06,0.04,0.1,0.1,0.12,0.08,0.15,0.19,0.08,0.17,0.12,0.11,0.09,0.1,0.11,0.1,0.09,0.1,0.06,800,高供高计,1000,东新营业班
2016/7/17,903474879,04435(1153),4221,主供主表,A相,0.05,0.07,0.07,0.05,0.05,0.08,0.05,0.09,0.1,0.28,0.29,0.28,0.19,0.09,0.12,0.34,0.27,0.254,0.28,0.2,0.13,0.1,0.1,0.09,800,高供高计,1000,东新营业班
2016/7/17,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/19,903474879,04435(1153),4221,主供主表,C相,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.08,0.16,0.11,0.09,0.12,0.1,0.19,0.119,0.12,0.09,0.09,0.15,0.19,0.17,0.11,0.11,800,高供高计,1000,东新营业班
2016/7/18,903474879,04435(1153),4221,主供主表,A相,0.07,0.09,0.07,0.07,0.05,0.05,0.29,0.26,0.37,0.33,0.23,0.26,0.17,0.1,0.1,0.28,0.12,0.36,0.3,0.13,0.09,0.11,0.11,0.09,800,高供高计,1000,东新营业班
2016/7/18,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/18,903474879,04435(1153),4221,主供主表,C相,0.06,0.08,0.06,0.06,0.04,0.04,0.28,0.25,0.3,0.31,0.21,0.26,0.14,0.09,0.09,0.27,0.12,0.35,0.29,0.17,0.11,0.12,0.09,0.09,800,高供高计,1000,东新营业班
2016/7/19,903474879,04435(1153),4221,主供主表,A相,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.15,0.11,0.1,0.12,0.07,0.16,0.088,0.12,0.097,0.09,0.11,0.18,0.1,0.1,0.1,800,高供高计,1000,东新营业班
2016/7/19,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/21,903474879,04435(1153),4221,主供主表,C相,0.08,0.06,0.06,0.06,0.06,0.11,0.07,0.24,0.12,0.3,0.41,0.36,0.16,0.14,0.16,0.3,0.28,0.28,0.37,0.3,0.32,0.19,0.16,0.12,800,高供高计,1000,东新营业班
2016/7/20,903474879,04435(1153),4221,主供主表,A相,0.08,0.07,0.08,0.072,0.055,0.06,0.04,0.2,0.203,0.12,0.25,0.31,0.079,0.178,0.162,0.27,0.13,0.27,0.265,0.133,0.07,0.12,0.1,0.07,800,高供高计,1000,东新营业班
2016/7/20,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/20,903474879,04435(1153),4221,主供主表,C相,0.09,0.08,0.09,0.096,0.065,0.07,0.08,0.19,0.203,0.13,0.27,0.32,0.133,0.184,0.169,0.26,0.17,0.28,0.287,0.128,0.1,0.18,0.11,0.08,800,高供高计,1000,东新营业班
2016/7/21,903474879,04435(1153),4221,主供主表,A相,0.07,0.05,0.05,0.05,0.05,0.06,0.07,0.25,0.12,0.28,0.37,0.35,0.1,0.13,0.15,0.3,0.26,0.26,0.34,0.29,0.32,0.13,0.15,0.11,800,高供高计,1000,东新营业班
2016/7/21,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/23,903474879,04435(1153),4221,主供主表,C相,0.08,0.07,0.07,0.08,0.07,0.1,0.1,0.08,0.09,0.09,0.11,0.17,0.25,0.19,0.13,0.1,0.1,0.21,0.14,0.14,0.21,0.26,0.13,0.17,800,高供高计,1000,东新营业班
2016/7/22,903474879,04435(1153),4221,主供主表,A相,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.08,,,,-0.03,0.11,0.32,0.28,0.31,0.25,0.27,0.29,0.16,0.12,0.09,0.09,800,高供高计,1000,东新营业班
2016/7/22,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/22,903474879,04435(1153),4221,主供主表,C相,0.11,0.1,0.1,0.1,0.1,0.1,0.06,0.09,0.09,,,,0.02,0.13,0.3,0.27,0.27,0.247,0.24,0.29,0.16,0.13,0.09,0.09,800,高供高计,1000,东新营业班
2016/7/23,903474879,04435(1153),4221,主供主表,A相,0.09,0.08,0.08,0.09,0.08,0.09,0.12,0.1,0.08,0.1,0.11,0.14,0.24,0.18,0.14,0.11,0.1,0.21,0.12,0.12,0.2,0.26,0.13,0.17,800,高供高计,1000,东新营业班
2016/7/23,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/25,903474879,04435(1153),4221,主供主表,C相,0.12,0.12,0.11,,,0.12,0.1,0.24,0.19,0.15,0.14,,,,0.1,,,,,,,,0.14,,800,高供高计,1000,东新营业班
2016/7/24,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.12,0.1,0.1,0.1,0.09,0.17,0.12,0.13,0.17,0.12,0.13,0.12,0.11,0.14,0.12,0.12,0.12,0.15,0.13,0.17,0.12,0.12,800,高供高计,1000,东新营业班
2016/7/24,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/24,903474879,04435(1153),4221,主供主表,C相,0.1,0.1,0.12,0.1,0.1,0.11,0.08,0.16,0.14,0.14,0.18,0.15,0.17,0.12,0.12,0.14,0.14,0.12,0.16,0.13,0.14,0.2,0.15,0.13,800,高供高计,1000,东新营业班
2016/7/25,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.2,0.12,0.11,0.15,0.124,0.142,0.164,0.09,0.109,0.171,0.179,0.138,0.101,0.105,0.181,0.12,0.122,800,高供高计,1000,东新营业班
2016/7/25,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/29,903474879,04435(1153),4221,主供主表,C相,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.15,0.23,0.25,0.24,0.24,0.18,0.11,0.18,0.21,0.178,0.13,0.3,0.18,0.19,0.16,0.16,0.15,800,高供高计,1000,东新营业班
2016/7/26,903474879,04435(1153),4221,主供主表,A相,0.11,0.11,0.1,0.102,0.103,0.1,0.155,0.21,0.24,0.148,0.184,0.217,0.162,0.096,0.121,0.16,0.114,0.186,0.133,0.15,0.18,0.09,0.12,0.12,800,高供高计,1000,东新营业班
2016/7/26,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/26,903474879,04435(1153),4221,主供主表,C相,0.12,0.12,0.1,0.11,0.111,0.11,0.169,0.22,0.26,0.148,0.238,0.208,0.206,0.117,0.116,0.173,0.123,0.229,0.114,0.2,0.22,0.11,0.14,0.13,800,高供高计,1000,东新营业班
2016/7/27,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.1,,,,,,,,,0.14,,,0.12,0.14,0.23,,0.28,0.19,0.12,0.15,0.14,0.15,800,高供高计,1000,东新营业班
2016/7/27,903474879,04435(1153),4221,主供主表,B相,0,0,0,,,,,,,,,0,,,0,0,0,,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/27,903474879,04435(1153),4221,主供主表,C相,0.12,0.12,0.12,,,,,,,,,0.17,,,0.14,0.14,0.18,,0.29,0.22,0.17,0.18,0.15,0.16,800,高供高计,1000,东新营业班
2016/7/28,903474879,04435(1153),4221,主供主表,A相,0.14,0.14,0.14,0.14,0.13,0.13,0.11,0.19,0.2,0.19,0.21,0.25,0.2,0.13,0.16,0.2,0.16,0.22,0.18,0.18,0.18,0.15,0.13,0.14,800,高供高计,1000,东新营业班
2016/7/28,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/28,903474879,04435(1153),4221,主供主表,C相,0.15,0.14,0.14,0.14,0.15,0.14,0.12,0.2,0.21,0.16,0.19,0.23,0.22,0.17,0.15,0.17,0.16,0.21,0.16,0.23,0.2,0.2,0.14,0.16,800,高供高计,1000,东新营业班
2016/7/29,903474879,04435(1153),4221,主供主表,A相,0.13,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.2,0.25,0.26,0.22,0.14,0.09,0.25,0.24,0.194,0.11,0.33,0.14,0.13,0.14,0.13,0.13,800,高供高计,1000,东新营业班
2016/7/29,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/2,903474879,04435(1153),4221,主供主表,C相,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.124,0.18,0.15,0.21,0.1,0.22,0.1,0.13,0.2,0.18,0.2,0.15,0.14,0.17,0.13,0.12,0.12,800,高供高计,1000,东新营业班
2016/7/30,903474879,04435(1153),4221,主供主表,A相,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.14,0.14,0.21,0.26,0.34,0.27,0.13,0.23,0.24,0.3,0.23,0.18,0.16,0.13,0.15,0.14,0.14,800,高供高计,1000,东新营业班
2016/7/30,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/30,903474879,04435(1153),4221,主供主表,C相,0.13,0.13,0.14,0.14,0.14,0.15,0.13,0.17,0.19,0.21,0.27,0.32,0.28,0.15,0.26,0.22,0.34,0.23,0.2,0.19,0.18,0.17,0.16,0.15,800,高供高计,1000,东新营业班
2016/7/31,903474879,04435(1153),4221,主供主表,A相,0.12,0.11,0.11,0.11,0.11,0.12,0.19,0.26,0.32,0.26,0.16,0.26,0.19,0.14,0.2,0.21,0.3,0.25,0.28,0.12,0.13,0.18,0.12,0.12,800,高供高计,1000,东新营业班
2016/7/31,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/7/31,903474879,04435(1153),4221,主供主表,C相,0.13,0.13,0.13,0.13,0.13,0.14,0.2,0.28,0.3,0.28,0.19,0.35,0.21,0.16,0.24,0.24,0.31,0.31,0.31,0.16,0.17,0.18,0.16,0.14,800,高供高计,1000,东新营业班
2016/8/1,903474879,04435(1153),4221,主供主表,A相,0.1,0.11,0.11,0.11,0.1,0.11,0.23,0.2,0.25,0.14,0.16,0.18,0.14,0.19,0.16,0.17,0.25,0.24,0.14,0.17,0.17,0.158,0.19,0.13,800,高供高计,1000,东新营业班
2016/8/1,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/1,903474879,04435(1153),4221,主供主表,C相,0.12,0.13,0.13,0.12,0.12,0.13,0.25,0.24,0.3,0.15,0.16,0.21,0.17,0.22,0.18,0.22,0.21,0.25,0.21,0.22,0.22,0.16,0.2,0.14,800,高供高计,1000,东新营业班
2016/8/2,903474879,04435(1153),4221,主供主表,A相,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.134,0.2,0.18,0.2,0.1,0.21,0.11,0.13,0.16,0.21,0.13,0.14,0.13,0.13,0.13,0.11,0.11,800,高供高计,1000,东新营业班
2016/8/2,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/4,903474879,04435(1153),4221,主供主表,C相,0.12,0.1,0.11,0.11,0.11,0.12,0.12,0.22,0.21,0.14,0.23,0.16,0.12,0.1,0.13,0.12,0.15,0.12,0.22,0.13,0.18,0.1,0.098,0.1,800,高供高计,1000,东新营业班
2016/8/3,903474879,04435(1153),4221,主供主表,A相,0.15,0.1,0.1,0.1,0.1,0.1,0.11,0.108,0.17,0.11,0.121,0.26,0.122,0.11,0.22,0.17,0.13,0.15,0.15,0.12,0.12,0.12,0.12,0.11,800,高供高计,1000,东新营业班
2016/8/3,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/3,903474879,04435(1153),4221,主供主表,C相,0.16,0.12,0.12,0.12,0.11,0.1,0.11,0.135,0.14,0.14,0.154,0.25,0.141,0.13,0.17,0.22,0.16,0.182,0.17,0.13,0.15,0.12,0.13,0.13,800,高供高计,1000,东新营业班
2016/8/4,903474879,04435(1153),4221,主供主表,A相,0.1,0.09,0.1,0.1,0.1,0.1,0.11,0.22,0.2,0.12,0.2,0.16,0.11,0.12,0.15,0.12,0.16,0.13,0.19,0.15,0.14,0.11,0.093,0.1,800,高供高计,1000,东新营业班
2016/8/4,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/6,903474879,04435(1153),4221,主供主表,C相,0.1,0.06,0.06,0.08,0.07,0.06,0.13,0.1,0.09,0.23,0.12,0.16,0.12,0.18,0.14,0.12,0.12,0.21,0.17,0.15,0.14,0.11,0.1,0.1,800,高供高计,1000,东新营业班
2016/8/5,903474879,04435(1153),4221,主供主表,A相,0.07,0.09,0.07,0.06,0.06,0.08,0.09,0.15,0.22,0.223,0.17,0.18,0.14,0.23,0.11,0.14,0.16,0.27,0.14,0.24,0.17,0.12,0.11,0.09,800,高供高计,1000,东新营业班
2016/8/5,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/5,903474879,04435(1153),4221,主供主表,C相,0.07,0.09,0.07,0.07,0.07,0.08,0.12,0.18,0.16,0.228,0.16,0.18,0.15,0.25,0.13,0.16,0.14,0.29,0.16,0.23,0.2,0.13,0.11,0.08,800,高供高计,1000,东新营业班
2016/8/6,903474879,04435(1153),4221,主供主表,A相,0.11,0.07,0.07,0.09,0.08,0.07,0.13,0.11,0.1,0.28,0.16,0.14,0.14,0.18,0.13,0.12,0.12,0.23,0.13,0.19,0.15,0.12,0.1,0.1,800,高供高计,1000,东新营业班
2016/8/6,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2016/8/8,903474879,04435(1153),4221,主供主表,C相,0.09,0.07,0.07,0.06,0.06,0.09,0.11,0.18,0.22,0.22,0.29,0.24,0.13,0.2,0.17,0.22,0.3,0.22,0.16,0.11,0.08,0.05,0.07,0.07,800,高供高计,1000,东新营业班
