数据日期,用户名称,运行容量,电能表号,综合倍率,当日最大需量,发生时间,表位数
2016/1/4,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/5,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/6,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/7,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/5/8,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/7/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/31,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/8/31,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/9/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/10/31,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/2,楚天激光集团股份有限公司,800,71876,100,,,5.2
2016/11/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/11/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/1/8,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/9,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/10,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/11,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/12,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/13,楚天激光集团股份有限公司,800,714393,60,0.23,8:06,5.2
2016/1/14,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/15,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/16,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/17,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/18,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/19,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/20,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/21,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/22,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/23,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/24,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/25,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/26,楚天激光集团股份有限公司,800,714393,60,0.235,8:07,5.2
2016/1/27,楚天激光集团股份有限公司,800,714393,60,0.015,12:01,5.2
2016/1/28,楚天激光集团股份有限公司,800,714393,60,0.1875,12:15,5.2
2016/1/29,楚天激光集团股份有限公司,800,714393,60,0.2112,8:07,5.2
2016/1/30,楚天激光集团股份有限公司,800,714393,60,0.2112,8:07,5.2
2016/1/31,楚天激光集团股份有限公司,800,714393,60,0.2112,8:07,5.2
2016/2/1,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/2,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/3,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/4,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/5,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/6,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/7,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/8,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/9,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/10,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/11,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/12,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/13,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/14,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/15,楚天激光集团股份有限公司,800,714393,60,0.2212,8:05,5.2
2016/2/16,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/17,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/18,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/19,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/20,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/21,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/22,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/23,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/24,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/25,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/26,楚天激光集团股份有限公司,800,714393,60,0.2237,8:03,5.2
2016/2/27,楚天激光集团股份有限公司,800,714393,60,0.015,12:01,5.2
2016/2/28,楚天激光集团股份有限公司,800,714393,60,0.1412,2:48,5.2
2016/2/29,楚天激光集团股份有限公司,800,714393,60,0.19,8:02,5.2
2016/3/1,楚天激光集团股份有限公司,800,714393,60,0.21,8:04,5.2
2016/3/2,楚天激光集团股份有限公司,800,714393,60,0.21,8:04,5.2
2016/3/3,楚天激光集团股份有限公司,800,714393,60,0.21,8:04,5.2
2016/3/4,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/5,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/6,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/7,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/8,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/9,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/10,楚天激光集团股份有限公司,800,714393,60,0.2125,8:01,5.2
2016/3/11,楚天激光集团股份有限公司,800,714393,60,0.2162,8:03,5.2
2016/3/12,楚天激光集团股份有限公司,800,714393,60,0.2162,8:03,5.2
2016/3/13,楚天激光集团股份有限公司,800,714393,60,0.2162,8:03,5.2
2016/3/14,楚天激光集团股份有限公司,800,714393,60,0.2162,8:03,5.2
2016/3/15,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/16,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/17,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/18,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/19,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/20,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/21,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/22,楚天激光集团股份有限公司,800,714393,60,0.22,8:02,5.2
2016/3/23,楚天激光集团股份有限公司,800,714393,60,0.2212,8:01,5.2
2016/3/24,楚天激光集团股份有限公司,800,714393,60,0.2212,8:01,5.2
2016/3/25,楚天激光集团股份有限公司,800,714393,60,0.2212,8:01,5.2
2016/3/26,楚天激光集团股份有限公司,800,714393,60,0.2212,8:01,5.2
2016/3/27,楚天激光集团股份有限公司,800,714393,60,0.0137,12:01,5.2
2016/3/28,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/3/29,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/3/30,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/3/31,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/1,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/2,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/3,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/4,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/5,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/6,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/7,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/8,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/9,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/10,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/11,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/12,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/13,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/14,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/15,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/16,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/17,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/18,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/19,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/20,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/21,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/22,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/23,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/24,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/25,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/26,楚天激光集团股份有限公司,800,714393,60,0.1962,8:04,5.2
2016/4/27,楚天激光集团股份有限公司,800,714393,60,0.0112,12:01,5.2
2016/4/28,楚天激光集团股份有限公司,800,714393,60,0.1437,8:40,5.2
2016/4/29,楚天激光集团股份有限公司,800,714393,60,0.1437,8:40,5.2
2016/4/30,楚天激光集团股份有限公司,800,714393,60,0.1737,5:51,5.2
2016/5/1,楚天激光集团股份有限公司,800,714393,60,0.1737,5:51,5.2
2016/5/2,楚天激光集团股份有限公司,800,714393,60,0.1775,1:47,5.2
2016/5/3,楚天激光集团股份有限公司,800,714393,60,0.1775,1:47,5.2
2016/5/4,楚天激光集团股份有限公司,800,714393,60,0.1775,1:47,5.2
2016/5/5,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/6,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/7,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/11/29,楚天激光集团股份有限公司,800,714393,60,0.13,9:17,5.2
2016/5/9,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/10,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/11,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/12,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/13,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/14,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/15,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/16,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/17,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/18,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/19,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/20,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/21,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/22,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/23,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/24,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/25,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/26,楚天激光集团股份有限公司,800,714393,60,0.2025,7:17,5.2
2016/5/27,楚天激光集团股份有限公司,800,714393,60,0.0112,12:02,5.2
2016/5/28,楚天激光集团股份有限公司,800,714393,60,0.065,4:00,5.2
2016/5/29,楚天激光集团股份有限公司,800,714393,60,0.065,4:00,5.2
2016/5/30,楚天激光集团股份有限公司,800,714393,60,0.065,4:00,5.2
2016/5/31,楚天激光集团股份有限公司,800,714393,60,0.065,4:00,5.2
2016/6/1,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/2,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/3,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/4,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/5,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/6,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/7,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/8,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/9,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/10,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/11,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/12,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/13,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/14,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/15,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/16,楚天激光集团股份有限公司,800,714393,60,0.1087,12:39,5.2
2016/6/17,楚天激光集团股份有限公司,800,714393,60,,,5.2
2016/6/18,楚天激光集团股份有限公司,800,714393,60,0.11,7:10,5.2
2016/6/19,楚天激光集团股份有限公司,800,714393,60,0.1225,1:50,5.2
2016/6/20,楚天激光集团股份有限公司,800,714393,60,0.1425,3:21,5.2
2016/6/21,楚天激光集团股份有限公司,800,714393,60,0.1425,3:21,5.2
2016/6/22,楚天激光集团股份有限公司,800,714393,60,0.1837,4:57,5.2
2016/6/23,楚天激光集团股份有限公司,800,714393,60,,,5.2
2016/6/24,楚天激光集团股份有限公司,800,714393,60,0.2912,8:19,5.2
2016/6/25,楚天激光集团股份有限公司,800,714393,60,0.2912,8:19,5.2
2016/6/26,楚天激光集团股份有限公司,800,714393,60,0.2912,8:19,5.2
2016/6/27,楚天激光集团股份有限公司,800,714393,60,0.0437,12:01,5.2
2016/6/28,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/6/29,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/6/30,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/1,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/2,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/3,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/4,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/5,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/6,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/7,楚天激光集团股份有限公司,800,714393,60,0.1875,1:39,5.2
2016/7/8,楚天激光集团股份有限公司,800,714393,60,0.225,2:29,5.2
2016/7/9,楚天激光集团股份有限公司,800,714393,60,0.225,2:29,5.2
2016/7/10,楚天激光集团股份有限公司,800,714393,60,0.2262,2:17,5.2
2016/7/11,楚天激光集团股份有限公司,800,714393,60,0.2262,2:17,5.2
2016/7/12,楚天激光集团股份有限公司,800,714393,60,0.2262,2:17,5.2
2016/7/13,楚天激光集团股份有限公司,800,714393,60,0.2475,4:40,5.2
2016/7/14,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/15,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/16,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/17,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/18,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/19,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/20,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/21,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/22,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/23,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/24,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/25,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/26,楚天激光集团股份有限公司,800,714393,60,0.25,5:46,5.2
2016/7/27,楚天激光集团股份有限公司,800,714393,60,0.1412,12:01,5.2
2016/7/28,楚天激光集团股份有限公司,800,714393,60,0.26,5:06,5.2
2016/7/29,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/7/30,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/7/31,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/1,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/2,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/3,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/4,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/5,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/6,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/7,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
2016/8/8,楚天激光集团股份有限公司,800,714393,60,0.2712,4:46,5.2
