数据日期,用户名称,运行容量,综合倍率,总(正向有功),尖(正向有功),峰(正向有功),平(正向有功),谷(正向有功),总(正向无功)
2014/2/17,武汉金运激光股份有限公司,500,60,21327.82,0,5468.33,9168.39,6691.1,7485.58
2014/2/18,武汉金运激光股份有限公司,500,60,21358.41,0,5475.5,9182.92,6699.99,7498.32
2014/2/19,武汉金运激光股份有限公司,500,60,21387.21,0,5483.43,9196.35,6707.43,7510.21
2014/2/20,武汉金运激光股份有限公司,500,60,21422.1,0,5492.48,9211.63,6717.99,7520.17
2014/2/21,武汉金运激光股份有限公司,500,60,21461.77,0,5502.33,9228.96,6730.48,7529.46
2014/2/22,武汉金运激光股份有限公司,500,60,21496.81,0,5510.81,9243.61,6742.39,7538.6
2014/2/23,武汉金运激光股份有限公司,500,60,21505.33,0,5510.93,9243.83,6750.57,7541.57
2014/2/24,武汉金运激光股份有限公司,500,60,21527.82,0,5519.32,9257.66,6750.84,7547.4
2014/2/25,武汉金运激光股份有限公司,500,60,21557.54,0,5527,9271.46,6759.08,7557.92
2014/2/26,武汉金运激光股份有限公司,500,60,21588.09,0,5535.16,9286.71,6766.22,7567.6
2014/2/27,武汉金运激光股份有限公司,500,60,21623.13,0,5544.64,9304.16,6774.33,7576.86
2014/2/28,武汉金运激光股份有限公司,500,60,21658,0,5553.88,9320.63,6783.49,7585.39
2014/3/1,武汉金运激光股份有限公司,500,60,21692.36,0,5564.07,9336.28,6792.01,7593.79
2014/3/2,武汉金运激光股份有限公司,500,60,21693.2,0,5564.31,9336.75,6792.14,7593.94
2014/3/3,武汉金运激光股份有限公司,500,60,21716.5,0,5573.16,9350.31,6793.03,7600.01
2014/3/4,武汉金运激光股份有限公司,500,60,21753.47,0,5581.76,9365.97,6805.74,7610.13
2014/3/5,武汉金运激光股份有限公司,500,60,21787.11,0,5590.36,9379.61,6817.14,7620.12
2014/3/6,武汉金运激光股份有限公司,500,60,21819.62,0,5598.03,9393.44,6828.15,7630.75
2014/3/7,武汉金运激光股份有限公司,500,60,21851.96,0,5605.84,9407.67,6838.45,7640.18
2014/3/8,武汉金运激光股份有限公司,500,60,21882.27,0,5613.52,9420.84,6847.91,7650.75
2014/3/9,武汉金运激光股份有限公司,500,60,21890.25,0,5613.6,9421.03,6855.62,7653.96
2014/3/10,武汉金运激光股份有限公司,500,60,21906.56,0,5619.43,9431.21,6855.92,7660.51
2014/3/11,武汉金运激光股份有限公司,500,60,21933.89,0,5626.75,9443.95,6863.19,7671.54
2014/3/12,武汉金运激光股份有限公司,500,60,21964.02,0,5635.28,9458.66,6870.08,7681.77
2014/3/13,武汉金运激光股份有限公司,500,60,21997.34,0,5643.79,9474.32,6879.23,7691.62
2014/3/14,武汉金运激光股份有限公司,500,60,22033.45,0,5653.9,9490.76,6888.79,7701.45
2014/3/15,武汉金运激光股份有限公司,500,60,22069.43,0,5664,9507.18,6898.25,7710.49
2014/3/16,武汉金运激光股份有限公司,500,60,22070.5,0,5664.13,9507.53,6898.84,7710.81
2014/3/17,武汉金运激光股份有限公司,500,60,22095.12,0,5673.47,9522.05,6899.6,7718.09
2014/3/18,武汉金运激光股份有限公司,500,60,22126.7,0,5681.2,9535.17,6910.33,7730.63
2014/3/19,武汉金运激光股份有限公司,500,60,22159.25,0,5690.29,9550.15,6918.81,7742.66
2014/3/20,武汉金运激光股份有限公司,500,60,22196.34,0,5699.52,9564.88,6931.94,7754.7
2014/3/21,武汉金运激光股份有限公司,500,60,22230.06,0,5708.38,9579.6,6942.08,7765.73
2014/3/22,武汉金运激光股份有限公司,500,60,22264.59,0,5716.72,9593.96,6953.91,7777.29
2014/3/23,武汉金运激光股份有限公司,500,60,22269.61,0,5716.88,9594.34,6958.39,7778.93
2014/3/24,武汉金运激光股份有限公司,500,60,22285.54,0,5723.2,9603.68,6958.66,7786.57
2014/3/25,武汉金运激光股份有限公司,500,60,22312.87,0,5730.37,9616.15,6966.35,7799.85
2014/3/26,武汉金运激光股份有限公司,500,60,22340.1,0,5738.17,9627.82,6974.11,7813.11
2014/3/27,武汉金运激光股份有限公司,500,60,22368.93,0,5745.57,9640.57,6982.79,7825.19
2014/3/28,武汉金运激光股份有限公司,500,60,22401.7,0,5754.69,9656.51,6990.5,7835.75
2014/3/29,武汉金运激光股份有限公司,500,60,22434.18,0,5763.62,9670.42,7000.14,7845.62
2014/3/30,武汉金运激光股份有限公司,500,60,22435.11,0,5763.98,9670.78,7000.35,7845.77
2014/3/31,武汉金运激光股份有限公司,500,60,22458.54,0,5772.51,9685.15,7000.88,7853.08
2014/4/1,武汉金运激光股份有限公司,500,60,22498.71,0,5783.17,9701.69,7013.85,7863.77
2014/4/2,武汉金运激光股份有限公司,500,60,22538.31,0,5793.01,9716.75,7028.55,7873.12
2014/4/3,武汉金运激光股份有限公司,500,60,22575.9,0,5802.4,9731.88,7041.62,7883.15
2014/4/4,武汉金运激光股份有限公司,500,60,22599.33,0,5805.09,9739.44,7054.8,7889.52
2014/4/5,武汉金运激光股份有限公司,500,60,22600.38,0,5805.27,9739.77,7055.34,7889.95
2014/4/6,武汉金运激光股份有限公司,500,60,22601.22,0,5805.43,9740,7055.79,7890.2
2014/4/7,武汉金运激光股份有限公司,500,60,22620.56,0,5812.97,9751.47,7056.12,7897.87
2014/4/8,武汉金运激光股份有限公司,500,60,22652.58,0,5821.47,9765.63,7065.48,7909.41
2014/4/9,武汉金运激光股份有限公司,500,60,22688.95,0,5830.91,9781.44,7076.6,7920.88
2014/4/10,武汉金运激光股份有限公司,500,60,22730.1,0,5840.63,9798.01,7091.46,7931.68
2014/4/11,武汉金运激光股份有限公司,500,60,22768.78,0,5850.27,9814.24,7104.27,7943.6
2014/4/12,武汉金运激光股份有限公司,500,60,22801.31,0,5859.64,9828.26,7113.41,7953.77
2014/4/13,武汉金运激光股份有限公司,500,60,22802.5,0,5859.8,9828.51,7114.19,7954.1
2014/4/14,武汉金运激光股份有限公司,500,60,22825.8,0,5869.04,9841.95,7114.81,7962.1
2014/4/15,武汉金运激光股份有限公司,500,60,22846.69,0,5877.7,9852.96,7116.03,7967.82
