数据日期,用户名称,运行容量,电能表号,综合倍率,当日最大需量,发生时间,表位数
2016-08-02,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-03,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-04,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-05,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-06,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-07,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-08,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-09,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-10,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-11,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-12,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-13,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-14,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-15,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-16,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-17,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-18,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-19,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-20,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-21,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-22,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-23,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-24,武汉金运激光股份有限公司,500,001086,60,1.5934,12:00,5.2
2016-08-25,武汉金运激光股份有限公司,500,001086,60,0.2201,12:07,5.2
2016-08-26,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-08-27,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-08-28,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-08-29,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-08-30,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-08-31,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-09-01,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-09-02,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-09-03,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-09-04,武汉金运激光股份有限公司,500,001086,60,0.8277,8:46,5.2
2016-09-05,武汉金运激光股份有限公司,500,001086,60,0.9614,12:13,5.2
2016-09-06,武汉金运激光股份有限公司,500,001086,60,0.9614,12:13,5.2
2016-09-07,武汉金运激光股份有限公司,500,001086,60,0.9787,2:50,5.2
2016-09-08,武汉金运激光股份有限公司,500,001086,60,0.9787,2:50,5.2
2016-09-09,武汉金运激光股份有限公司,500,001086,60,1.0134,12:43,5.2
2016-09-10,武汉金运激光股份有限公司,500,001086,60,1.0134,12:43,5.2
2016-09-11,武汉金运激光股份有限公司,500,001086,60,1.0134,12:43,5.2
2016-09-12,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-13,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-14,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-15,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-16,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-17,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-18,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-19,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-20,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-21,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-22,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-23,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-24,武汉金运激光股份有限公司,500,001086,60,1.0417,2:11,5.2
2016-09-25,武汉金运激光股份有限公司,500,001086,60,0.0113,12:07,5.2
2016-09-26,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-09-27,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-09-28,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-09-29,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-09-30,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-01,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-02,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-03,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-04,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-05,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-06,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-07,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-08,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-09,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-10,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-11,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-12,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-13,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-14,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-15,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-16,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-17,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-18,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-19,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-20,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-21,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-22,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-23,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-24,武汉金运激光股份有限公司,500,001086,60,1.2499,3:59,5.2
2016-10-25,武汉金运激光股份有限公司,500,001086,60,0.227,12:07,5.2
2016-10-26,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-10-27,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-10-28,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-10-29,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-10-30,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-10-31,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-01,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-02,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-03,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-04,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-05,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-06,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-07,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-08,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-09,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-10,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-11,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-12,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-13,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-14,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-15,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-16,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-17,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-18,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-19,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-20,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-21,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-22,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-23,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-24,武汉金运激光股份有限公司,500,001086,60,1.4181,10:52,5.2
2016-11-25,武汉金运激光股份有限公司,500,001086,60,0.1427,12:07,5.2
2016-11-26,武汉金运激光股份有限公司,500,001086,60,0.3477,3:48,5.2
2016-11-27,武汉金运激光股份有限公司,500,001086,60,0.3477,3:48,5.2
2016-11-28,武汉金运激光股份有限公司,500,001086,60,0.8347,12:04,5.2
