数据日期,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2016/4/10,主供主表,有功功率,25.08,20.46,19.92,22.62,16.26,22.5,15.42,20.58,18.36,25.62,27.9,24.18,32.82,26.34,23.34,31.26,28.08,27.78,25.14,20.28,20.94,22.08,24.72,20.82,500,高供高计,600,常青营业一班
2016/4/10,主供主表,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/10,分表０１,有功功率,1.17,1.092,1.14,1.098,1.086,0.99,0.99,0.984,2.484,8.454,5.442,5.838,5.418,6.144,5.526,5.04,10.29,4.8,3.636,3.252,2.964,1.698,1.734,3.138,500,高供高计,60,常青营业一班
2016/4/10,分表０１,无功功率,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0.6,0,0.6,0,0,0,0,500,高供高计,60,常青营业一班
2016/4/11,主供主表,有功功率,18.9,27.84,22.38,17.58,25.86,16.8,21.48,24.54,35.64,121.2,136.14,130.56,115.86,115.38,147.06,129.06,112.02,138.54,110.04,80.4,78.24,88.26,55.38,75.9,500,高供高计,600,常青营业一班
2016/4/11,主供主表,无功功率,0,0,0,0,0,0,0,0,0,48,30,36,30,18,36,42,42,36,30,30,36,30,18,42,500,高供高计,600,常青营业一班
2016/4/11,分表０１,有功功率,1.098,1.194,1.188,1.104,1.29,1.2,1.188,1.08,8.946,30.03,31.47,47.916,40.956,52.134,43.944,38.466,36.654,36.81,23.436,22.392,32.34,25.56,21.798,30.66,500,高供高计,60,常青营业一班
2016/4/11,分表０１,无功功率,0,0,0,0,0,0,0,0,0.6,7.8,9,7.2,7.2,11.4,7.8,12.6,13.2,6,2.4,2.4,12,8.4,3.6,13.2,500,高供高计,60,常青营业一班
2016/4/12,主供主表,有功功率,69.24,55.92,81,66.36,64.98,79.92,61.92,77.04,93.24,130.08,129.18,138.54,128.34,117,127.02,109.98,107.76,124.56,92.16,68.88,70.74,98.34,74.7,79.2,500,高供高计,600,常青营业一班
2016/4/12,主供主表,无功功率,30,18,48,30,36,48,18,30,42,54,36,36,36,30,18,24,12,18,18,18,30,48,36,42,500,高供高计,600,常青营业一班
2016/4/12,分表０１,有功功率,31.974,19.908,31.428,25.53,19.722,30.318,19.614,29.886,40.728,34.074,41.544,42.228,34.596,32.196,44.748,35.454,39.714,45.162,32.022,33.954,33.912,35.058,24.096,23.598,500,高供高计,60,常青营业一班
2016/4/12,分表０１,无功功率,13.2,3.6,13.8,9,3.6,13.2,3.6,12.6,12.6,12.6,10.2,8.4,7.8,6.6,9,7.2,5.4,7.8,8.4,12,18.6,19.2,9,9,500,高供高计,60,常青营业一班
2016/4/13,主供主表,有功功率,86.04,85.02,88.92,80.04,77.34,88.26,80.82,85.74,114.06,140.04,120.78,128.46,150.24,114.9,148.14,153,132.66,130.98,94.86,109.98,98.04,89.52,78.42,78.42,500,高供高计,600,常青营业一班
2016/4/13,主供主表,无功功率,42,48,42,48,42,42,42,36,42,36,42,36,48,42,48,54,36,36,30,42,42,48,42,42,500,高供高计,600,常青营业一班
2016/4/13,分表０１,有功功率,23.616,33.876,28.464,32.262,27.9,23.502,27.75,23.706,34.206,28.824,28.476,45.462,38.22,37.722,41.988,56.406,41.232,40.632,33.972,24.798,30.402,22.434,26.172,20.058,500,高供高计,60,常青营业一班
2016/4/13,分表０１,无功功率,9,19.2,14.4,19.2,14.4,9,13.8,8.4,16.8,7.8,10.8,20.4,15.6,10.8,15,22.2,9.6,13.2,11.4,8.4,19.2,10.2,15.6,8.4,500,高供高计,60,常青营业一班
2016/4/14,主供主表,有功功率,94.14,91.2,81.48,83.76,60.9,83.28,72.24,61.74,110.04,132.6,126.48,135.72,154.14,135.06,115.74,129.9,122.46,121.68,116.28,90.06,85.62,70.56,89.28,73.8,500,高供高计,600,常青营业一班
2016/4/14,主供主表,无功功率,42,42,36,54,24,36,24,30,54,48,42,54,60,42,30,36,36,36,48,36,54,42,54,36,500,高供高计,600,常青营业一班
2016/4/14,分表０１,有功功率,21.6,29.952,20.184,30.06,21.696,29.802,21.546,21.402,34.206,29.436,34.668,41.118,41.04,35.424,29.508,31.488,30.156,35.802,36.096,23.736,27.186,20.946,23.502,18.498,500,高供高计,60,常青营业一班
2016/4/14,分表０１,无功功率,9,18,9,18.6,9.6,18,9,8.4,21,10.2,12.6,19.8,21,9,8.4,6.6,7.2,9,18,12.6,16.2,12,16.2,10.2,500,高供高计,60,常青营业一班
2016/4/15,主供主表,有功功率,84.72,53.1,59.1,51.06,55.32,65.76,56.34,59.94,80.94,94.44,116.7,106.8,127.5,88.38,147.6,111.66,91.92,99.54,77.04,79.62,78,62.76,54.12,38.82,500,高供高计,600,常青营业一班
2016/4/15,主供主表,无功功率,48,24,30,30,24,30,24,30,36,36,30,30,24,12,24,24,12,24,18,36,36,24,30,24,500,高供高计,600,常青营业一班
2016/4/15,分表０１,有功功率,19.92,18.588,24.132,21.534,19.83,22.638,19.878,24.108,26.28,25.344,28.146,28.674,23.046,23.628,39.222,29.442,24.774,34.47,26.592,18.156,18.804,23.7,23.616,15.906,500,高供高计,60,常青营业一班
2016/4/15,分表０１,无功功率,10.2,10.2,15,10.2,10.2,15,9.6,14.4,9,12,10.2,10.2,6.6,6,6,9,5.4,14.4,10.8,12.6,13.2,17.4,17.4,10.8,500,高供高计,60,常青营业一班
2016/4/16,主供主表,有功功率,52.68,54.18,53.4,58.68,64.38,51.78,35.82,25.74,20.76,43.2,56.4,46.86,44.1,36.78,47.34,44.76,48.84,45.84,24.36,21.42,21,24.06,17.58,22.62,500,高供高计,600,常青营业一班
2016/4/16,主供主表,无功功率,30,36,36,42,42,42,24,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/16,分表０１,有功功率,15.552,14.082,14.382,18.6,18.426,14.232,12.69,1.134,1.116,7.038,8.982,13.14,12.522,8.748,7.854,8.436,8.562,11.004,7.08,3.084,2.304,1.284,1.194,1.176,500,高供高计,60,常青营业一班
2016/4/16,分表０１,无功功率,10.8,10.8,10.8,16.2,15.6,10.8,10.8,0,0,1.2,0.6,1.8,0.6,1.2,1.8,1.8,1.8,1.2,1.2,0.6,0,0,0,0,500,高供高计,60,常青营业一班
2016/4/17,主供主表,有功功率,16.2,16.5,19.8,16.08,21.72,20.22,17.22,17.28,20.76,24.48,26.52,29.16,30.78,27.36,29.22,32.04,24,25.56,25.26,22.38,20.28,23.82,15.96,20.4,500,高供高计,600,常青营业一班
2016/4/17,主供主表,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/17,分表０１,有功功率,1.062,1.164,1.164,1.074,1.296,1.086,0.966,0.96,5.388,6.9,6.948,9.474,9.516,9.36,9.306,9.75,8.322,7.314,6.282,2.922,1.902,1.11,1.212,1.302,500,高供高计,60,常青营业一班
2016/4/17,分表０１,无功功率,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.8,1.2,1.2,0.6,1.2,1.2,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/4/18,主供主表,有功功率,15.96,16.26,16.8,14.58,19.92,14.58,15,37.86,44.94,121.74,99.66,147.54,123.42,111.42,102.72,106.08,115.5,100.32,76.32,54.66,66,52.14,45.54,45.42,500,高供高计,600,常青营业一班
2016/4/18,主供主表,无功功率,0,0,0,0,0,0,0,0,18,30,24,48,48,36,18,18,24,18,24,24,42,24,24,24,500,高供高计,600,常青营业一班
2016/4/18,分表０１,有功功率,1.38,1.086,1.182,1.17,1.278,1.08,1.278,1.884,8.538,23.91,20.934,31.836,26.178,23.802,25.986,27.282,31.314,31.296,21.366,19.128,17.592,11.556,12.594,12.972,500,高供高计,60,常青营业一班
2016/4/18,分表０１,无功功率,0,0,0,0,0,0,0,0,2.4,7.2,6.6,13.8,9.6,7.8,7.8,7.8,13.8,9.6,13.8,15,15,15,12.6,12,500,高供高计,60,常青营业一班
2016/4/19,主供主表,有功功率,67.2,50.16,50.34,61.5,41.64,39.9,50.28,36.42,43.74,110.52,110.58,124.56,137.22,104.94,109.2,92.34,108.36,108.72,91.86,75.36,86.82,81.9,71.7,70.68,500,高供高计,600,常青营业一班
2016/4/19,主供主表,无功功率,42,24,24,42,24,24,42,24,24,24,18,24,36,24,18,18,18,18,36,42,48,42,42,36,500,高供高计,600,常青营业一班
2016/4/19,分表０１,有功功率,11.712,11.706,11.988,11.79,11.4,14.136,10.224,10.32,14.508,28.752,29.718,29.85,35.262,35.382,33.864,28.104,24.504,28.368,16.848,16.554,21.81,15.516,19.704,16.254,500,高供高计,60,常青营业一班
2016/4/19,分表０１,无功功率,12,12,12.6,12,12,16.8,12,12,13.8,9.6,6.6,6.6,6.6,7.2,7.2,7.8,9.6,11.4,11.4,11.4,16.8,12,15,9,500,高供高计,60,常青营业一班
2016/4/20,主供主表,有功功率,73.02,72,54.24,59.82,54.12,60.36,64.38,54,76.26,131.04,121.86,146.52,135,96.72,132.66,141.12,129.54,125.64,69.66,65.52,59.04,58.68,57.06,47.94,500,高供高计,600,常青营业一班
2016/4/20,主供主表,无功功率,30,24,18,24,18,18,18,24,24,42,36,36,30,18,24,36,42,42,18,18,18,18,24,24,500,高供高计,600,常青营业一班
2016/4/20,分表０１,有功功率,16.704,19.932,16.47,19.572,15.072,15.474,15.084,19.182,29.19,28.056,32.4,39.132,29.07,31.086,37.614,38.148,32.442,34.842,19.29,17.004,16.914,15.72,18.642,12.972,500,高供高计,60,常青营业一班
2016/4/20,分表０１,无功功率,9.6,14.4,9.6,15,9.6,9.6,9,13.8,16.8,10.2,9.6,15,7.8,11.4,10.8,12.6,12,15.6,9.6,10.2,10.8,9,15,10.2,500,高供高计,60,常青营业一班
2016/4/21,主供主表,有功功率,70.14,75.84,72.06,63.18,74.52,49.5,55.08,65.58,72.48,112.2,130.2,124.5,130.08,97.8,168.6,125.16,117.24,100.14,86.64,69.9,62.82,67.14,69.66,75.84,500,高供高计,600,常青营业一班
2016/4/21,主供主表,无功功率,42,42,36,24,30,18,30,30,24,18,36,42,42,24,42,36,36,30,36,30,30,36,42,42,500,高供高计,600,常青营业一班
2016/4/21,分表０１,有功功率,15.198,19.59,15.318,16.926,19.332,15.162,16.65,19.272,27.354,29.028,32.688,38.406,34.086,24.942,39.696,25.902,32.13,27.306,24.042,20.232,15.702,17.244,20.352,15.738,500,高供高计,60,常青营业一班
2016/4/21,分表０１,无功功率,9.6,15,9.6,10.2,15,10.2,10.2,13.8,11.4,9.6,10.2,13.2,16.2,7.8,14.4,7.2,10.8,8.4,12.6,10.2,9.6,10.2,15,10.8,500,高供高计,60,常青营业一班
2016/4/22,主供主表,有功功率,61.02,58.08,63,51.9,49.62,51.84,53.28,68.46,64.26,105.78,111.9,94.98,97.86,111.9,151.14,105.78,101.64,123.24,95.94,75.9,54.84,53.64,43.98,61.2,500,高供高计,600,常青营业一班
2016/4/22,主供主表,无功功率,42,36,24,24,30,30,24,18,24,36,42,18,18,36,36,18,24,36,36,36,18,24,18,36,500,高供高计,600,常青营业一班
2016/4/22,分表０１,有功功率,15.468,19.842,21.294,15.618,19.632,19.944,15.528,16.986,26.358,21.732,31.83,26.802,28.944,30.99,35.196,36.606,39.126,33.012,26.496,24.81,18.882,21.564,18.15,17.526,500,高供高计,60,常青营业一班
2016/4/22,分表０１,无功功率,10.8,15.6,16.2,10.8,16.2,16.2,10.8,10.2,16.8,8.4,16.2,9,9,12,8.4,6.6,15,9,12.6,12.6,8.4,13.2,8.4,9,500,高供高计,60,常青营业一班
2016/4/23,主供主表,有功功率,65.58,55.92,47.46,44.58,43.68,45.9,52.2,48,35.22,65.76,66.66,96.12,85.98,63.6,86.7,63.66,71.16,64.08,36.78,26.22,26.82,25.62,17.58,15.84,500,高供高计,600,常青营业一班
2016/4/23,主供主表,无功功率,42,36,24,24,18,24,24,24,6,0,0,12,6,0,0,0,6,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/23,分表０１,有功功率,22.986,17.316,23.004,21.87,17.508,21.984,18.804,17.544,4.638,15.87,19.89,28.992,19.53,23.16,27.3,25.434,27.15,21.33,10.602,6.324,7.848,6.168,1.212,1.182,500,高供高计,60,常青营业一班
2016/4/23,分表０１,无功功率,13.8,9,14.4,14.4,9,14.4,9,9,1.8,0,0.6,5.4,2.4,3,2.4,3.6,5.4,0.6,0.6,0,1.2,0.6,0,0,500,高供高计,60,常青营业一班
2016/4/24,主供主表,有功功率,15.54,16.02,14.58,15.78,17.04,16.26,23.28,24.3,28.26,22.32,25.86,23.76,25.26,26.88,25.98,20.76,29.52,22.74,25.26,18,19.44,24.96,18.3,15.66,500,高供高计,600,常青营业一班
2016/4/24,主供主表,无功功率,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/24,分表０１,有功功率,1.242,0.948,0.954,1.038,1.248,0.936,0.966,1.134,1.23,6.45,9.39,10.02,9.192,12.45,11.82,7.056,12.522,6.924,6.978,0.888,1.116,1.77,2.19,0.924,500,高供高计,60,常青营业一班
2016/4/24,分表０１,无功功率,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,0.6,0.6,0,0,0.6,1.2,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/4/25,主供主表,有功功率,15.24,17.4,21.42,16.68,16.74,17.4,22.56,36.78,41.7,99.84,147.72,103.62,167.22,133.68,151.14,139.2,139.8,120.36,79.02,71.1,86.4,63.84,64.68,75.18,500,高供高计,600,常青营业一班
2016/4/25,主供主表,无功功率,0,0,0,0,0,0,6,6,6,30,42,24,54,48,42,42,42,42,18,18,30,18,18,30,500,高供高计,600,常青营业一班
2016/4/25,分表０１,有功功率,0.894,0.798,0.798,1.086,0.804,0.798,0.702,2.238,1.308,32.766,46.926,40.428,43.128,51.372,49.122,46.548,47.838,47.052,31.986,29.028,34.74,25.776,28.302,33.552,500,高供高计,60,常青营业一班
2016/4/25,分表０１,无功功率,0,0,0,0,0,0,0,0,0,7.8,4.2,5.4,12,15,15,16.2,13.2,12.6,7.8,11.4,17.4,7.2,7.2,18,500,高供高计,60,常青营业一班
2016/4/26,主供主表,有功功率,63.18,73.56,89.22,92.04,72.54,58.56,74.22,68.16,74.76,109.86,112.8,129.42,125.52,110.82,126.18,107.82,112.8,112.38,78.3,68.64,67.92,57.18,59.58,60.06,500,高供高计,600,常青营业一班
2016/4/26,主供主表,无功功率,24,36,48,42,36,24,30,24,24,24,36,36,30,30,18,30,24,30,30,24,30,24,24,30,500,高供高计,600,常青营业一班
2016/4/26,分表０１,有功功率,27.87,24.744,35.244,28.998,27.66,33.21,29.094,26.022,36.642,46.68,39.282,48.294,34.374,44.394,34.578,44.508,39.162,39.984,30.33,20.7,27.426,20.082,21.402,27.09,500,高供高计,60,常青营业一班
2016/4/26,分表０１,无功功率,7.8,7.2,17.4,12.6,7.2,17.4,12,6.6,12,16.2,18,21,10.2,14.4,7.2,18,12.6,16.8,18,12.6,18,13.8,15,18.6,500,高供高计,60,常青营业一班
2016/4/27,主供主表,有功功率,60.42,53.64,50.4,61.74,69.54,56.94,58.68,60.36,76.38,119.94,124.8,125.76,130.5,98.52,109.14,102.96,117.48,119.16,90.42,79.74,85.08,80.16,79.8,52.86,500,高供高计,600,常青营业一班
2016/4/27,主供主表,无功功率,24,24,24,42,48,24,30,24,36,24,30,36,42,18,24,30,30,18,24,18,30,18,48,18,500,高供高计,600,常青营业一班
2016/4/27,分表０１,有功功率,22.368,18.222,20.004,19.74,27.096,18.324,23.79,18.126,29.574,31.938,45.438,43.266,44.844,29.142,39.258,36.708,34.914,36.3,37.494,22.89,34.17,21.216,29.814,20.55,500,高供高计,60,常青营业一班
2016/4/27,分表０１,无功功率,13.8,10.2,10.8,10.8,20.4,10.8,15.6,9.6,17.4,12,19.8,16.2,16.8,8.4,14.4,18,11.4,8.4,13.8,8.4,18,8.4,18.6,8.4,500,高供高计,60,常青营业一班
2016/4/28,主供主表,有功功率,63.18,54.42,86.1,66.12,58.68,69.96,67.14,83.58,79.2,131.76,83.94,113.94,125.04,113.52,106.08,134.94,135.3,93.84,71.94,72.84,80.76,64.56,75.54,74.16,500,高供高计,600,常青营业一班
2016/4/28,主供主表,无功功率,30,24,54,18,24,36,30,24,30,36,6,18,54,42,42,36,30,18,24,36,24,18,42,42,500,高供高计,600,常青营业一班
2016/4/28,分表０１,有功功率,27.894,19.122,27.666,19.02,23.352,20.43,23.334,19.326,31.56,32.178,30.702,32.262,30.27,32.856,27.924,29.67,36.324,29.862,21.138,14.796,20.226,16.038,17.664,13.56,500,高供高计,60,常青营业一班
2016/4/28,分表０１,无功功率,19.8,8.4,19.2,7.8,13.2,7.8,12.6,7.2,13.8,7.8,7.2,11.4,13.2,12.6,7.8,7.8,15.6,9,15,9.6,15,10.8,15.6,10.8,500,高供高计,60,常青营业一班
2016/4/29,主供主表,有功功率,54.78,50.58,58.02,50.52,52.26,63.84,51.9,46.56,61.5,125.82,121.08,130.56,134.82,132.18,108.36,115.14,105,66.18,35.16,23.58,18.96,21.3,15.6,15.06,500,高供高计,600,常青营业一班
2016/4/29,主供主表,无功功率,24,24,30,18,24,36,24,18,18,48,42,42,48,36,36,36,42,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/29,分表０１,有功功率,17.994,15.312,19.074,13.458,17.844,13.488,17.778,13.296,15.06,32.7,36.042,46.566,34.638,38.04,31.638,30.252,27.324,11.49,4.128,2.574,1.722,1.644,1.086,1.2,500,高供高计,60,常青营业一班
2016/4/29,分表０１,无功功率,16.8,11.4,15.6,10.8,15.6,10.8,15.6,9.6,9,19.8,10.8,10.2,13.8,7.8,12.6,4.2,13.2,1.2,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/4/30,主供主表,有功功率,20.46,15.9,15.18,13.86,16.26,24.42,16.08,16.5,24.6,20.94,21.24,21.96,25.38,21.06,21,20.88,26.94,20.16,20.82,26.16,17.94,19.14,25.44,15.48,500,高供高计,600,常青营业一班
2016/4/30,主供主表,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/4/30,分表０１,有功功率,1.188,1.296,1.254,1.242,1.158,1.554,1.158,1.728,5.418,5.634,5.538,5.76,6.276,5.784,5.502,5.898,5.382,5.124,4.11,1.398,1.212,1.212,1.458,1.548,500,高供高计,60,常青营业一班
2016/4/30,分表０１,无功功率,0,0,0,0,0,0,0,0,1.2,0.6,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/5/1,主供主表,有功功率,14.16,23.1,16.68,21.96,16.8,17.28,16.74,15.06,16.98,22.5,23.46,20.82,20.58,21.18,19.62,19.26,22.44,17.76,18.9,20.88,18.3,18.48,21.72,17.88,500,高供高计,600,常青营业一班
2016/5/1,主供主表,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/5/1,分表０１,有功功率,1.23,1.29,1.332,1.212,1.224,1.11,1.53,1.278,1.086,3.948,6.264,5.016,5.088,5.418,4.254,4.14,4.152,2.274,1.212,1.446,1.212,1.116,1.314,1.17,500,高供高计,60,常青营业一班
2016/5/1,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/5/2,主供主表,有功功率,16.8,17.82,16.26,16.08,18.9,16.86,15.96,14.88,20.34,25.38,23.7,23.4,29.94,22.98,24.48,25.02,26.76,26.58,28.26,19.8,17.94,32.22,21,17.28,500,高供高计,600,常青营业一班
2016/5/2,主供主表,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/5/2,分表０１,有功功率,1.182,1.2,1.314,1.29,1.2,1.422,1.182,1.098,4.638,6.798,7.524,7.98,7.53,7.134,8.568,7.416,6.03,5.472,4.404,2.82,1.29,1.32,4.83,1.35,500,高供高计,60,常青营业一班
2016/5/2,分表０１,无功功率,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,1.2,0.6,1.2,0.6,0,0.6,0,0,3,0,500,高供高计,60,常青营业一班
2016/5/3,主供主表,有功功率,21.9,17.1,24.48,16.14,16.98,18.54,17.28,17.82,75.78,127.92,120.96,105,130.92,110.28,116.28,112.2,113.04,108.96,63.84,44.94,75.6,78.54,48,44.46,500,高供高计,600,常青营业一班
2016/5/3,主供主表,无功功率,0,0,0,0,0,0,0,0,36,48,42,24,36,30,36,30,24,24,18,18,36,36,24,18,500,高供高计,600,常青营业一班
2016/5/3,分表０１,有功功率,1.56,1.422,1.302,1.212,1.218,1.212,1.398,2.028,4.596,33.354,29.754,34.764,28.446,28.5,33.828,27.114,27.99,34.806,14.346,11.154,12.318,12.852,17.202,14.304,500,高供高计,60,常青营业一班
2016/5/3,分表０１,无功功率,0,0,0,0,0,0,0,0,3.6,13.8,9,12,5.4,10.8,10.2,6.6,5.4,13.2,8.4,9,9,9,14.4,9.6,500,高供高计,60,常青营业一班
2016/5/4,主供主表,有功功率,63.18,56.04,42.66,,,,,,,108.12,124.86,151.86,,137.76,,123.6,106.08,,82.68,70.86,69.3,61.38,52.8,45.24,500,高供高计,600,常青营业一班
2016/5/4,主供主表,无功功率,36,36,24,18,36,24,24,24,24,30,36,48,48,48,42,42,24,12,36,30,30,36,24,18,500,高供高计,600,常青营业一班
2016/5/4,分表０１,有功功率,12.906,12.606,12.864,14.07,12.636,12.546,17.202,14.394,18.366,24.57,28.548,38.91,29.862,37.86,39.126,35.424,36.444,25.482,21.504,15.072,15.936,9.618,12.186,19.872,500,高供高计,60,常青营业一班
2016/5/4,分表０１,无功功率,9.6,9.6,10.2,9.6,9.6,9.6,15,9,13.2,10.8,4.8,13.2,6,9.6,9.6,11.4,13.2,4.2,11.4,6.6,6.6,7.2,8.4,12,500,高供高计,60,常青营业一班
2016/5/5,主供主表,有功功率,61.14,63.72,49.86,48.96,51.66,41.28,70.32,69.72,61.5,105,120.36,142.68,153.72,126,147.6,169.56,137.46,133.14,91.62,87.48,82.56,76.08,53.82,55.08,500,高供高计,600,常青营业一班
2016/5/5,主供主表,无功功率,36,36,24,24,18,18,42,42,24,18,36,48,42,30,42,48,42,36,36,36,36,36,24,24,500,高供高计,600,常青营业一班
2016/5/5,分表０１,有功功率,15.348,20.166,15.366,21.3,19.722,15.504,19.872,19.884,23.034,23.076,32.418,43.002,46.164,40.296,38.742,44.118,40.608,37.776,22.974,17.178,21.54,13.854,16.77,18.894,500,高供高计,60,常青营业一班
2016/5/5,分表０１,无功功率,7.2,12,7.2,12,12,7.2,12,11.4,10.8,7.2,13.8,19.2,23.4,14.4,12.6,17.4,18,13.8,9,9.6,14.4,10.2,13.2,14.4,500,高供高计,60,常青营业一班
2016/5/6,主供主表,有功功率,53.7,58.8,52.02,77.16,82.8,71.64,76.32,75.48,82.2,141.24,127.8,130.26,144.6,135.42,146.22,153.66,143.64,142.2,79.56,75.54,84.6,70.32,65.76,58.68,500,高供高计,600,常青营业一班
2016/5/6,主供主表,无功功率,24,18,18,42,42,42,48,42,30,48,36,42,42,42,42,42,42,48,24,24,36,42,30,18,500,高供高计,600,常青营业一班
2016/5/6,分表０１,有功功率,18.852,14.694,15.732,18.624,19.152,20.148,19.908,14.682,16.14,31.182,26.286,25.548,33.318,31.218,29.298,29.286,41.454,38.748,23.85,15.426,25.65,22.866,23.922,15.468,500,高供高计,60,常青营业一班
2016/5/6,分表０１,无功功率,14.4,9.6,9.6,13.8,14.4,13.8,13.8,9,9.6,15,9.6,9,10.8,6,9,5.4,12.6,16.8,13.2,8.4,12,13.8,13.8,7.8,500,高供高计,60,常青营业一班
2016/5/7,主供主表,有功功率,46.02,57.18,66.24,64.38,63.42,69.42,59.52,28.14,56.16,64.14,78.96,90.6,114.9,62.94,85.86,103.26,68.28,77.52,48.72,41.1,30.42,37.08,25.8,24.66,500,高供高计,600,常青营业一班
2016/5/7,主供主表,无功功率,24,24,36,36,42,36,36,6,6,0,0,12,12,0,6,6,0,6,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/5/7,分表０１,有功功率,19.608,19.62,16.578,14.94,19.764,15.294,4.428,1.488,11.892,14.226,28.446,30.768,23.226,18.648,28.026,27.918,19.992,24.27,7.272,5.034,3.324,6.888,1.806,1.338,500,高供高计,60,常青营业一班
2016/5/7,分表０１,无功功率,13.8,13.2,8.4,8.4,13.8,8.4,3.6,0,3.6,0.6,1.2,7.2,7.2,1.2,5.4,6,3,5.4,0,0,0,0.6,0,0,500,高供高计,60,常青营业一班
2016/5/8,主供主表,有功功率,24.96,22.92,23.76,22.68,19.44,20.52,28.26,26.4,31.68,35.28,36.54,34.5,40.2,53.22,47.34,36.6,32.94,28.26,25.08,26.88,37.44,24.12,23.4,17.88,500,高供高计,600,常青营业一班
2016/5/8,主供主表,无功功率,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,600,常青营业一班
2016/5/8,分表０１,有功功率,1.05,1.128,0.96,1.056,0.954,1.176,1.05,1.758,3.288,11.466,12.852,10.578,14.916,11.334,9.402,6.264,6.198,5.418,3.342,1.596,1.386,1.482,1.212,0.96,500,高供高计,60,常青营业一班
2016/5/8,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0.6,1.2,0.6,0.6,0.6,0.6,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2016/5/9,主供主表,有功功率,20.52,18.06,21.24,18.42,19.2,20.52,28.86,30.3,47.1,121.02,117.9,140.82,152.1,113.76,129.18,144.84,104.94,98.7,64.32,62.34,53.1,58.62,53.04,71.22,500,高供高计,600,常青营业一班
2016/5/9,主供主表,无功功率,0,0,0,0,0,0,6,6,6,30,42,42,54,24,24,30,18,24,18,18,18,18,24,42,500,高供高计,600,常青营业一班
2016/5/9,分表０１,有功功率,1.038,1.248,0.936,1.038,1.026,0.93,0.93,2.298,10.086,31.308,29.928,43.164,48.156,44.658,36.708,45.876,31.656,29.796,24.108,15.9,13.734,15.252,13.98,17.7,500,高供高计,60,常青营业一班
2016/5/9,分表０１,无功功率,0,0,0,0,0,0,0,0,3,14.4,12,15.6,18.6,17.4,14.4,19.8,10.2,12.6,15.6,9.6,10.2,10.8,11.4,15,500,高供高计,60,常青营业一班
2016/5/10,主供主表,有功功率,74.04,67.56,74.4,54.18,52.56,45.42,60.54,54.54,89.28,114.96,112.68,131.34,122.64,107.04,135.3,128.76,137.4,118.92,93.9,93.42,72.84,64.62,64.92,46.5,500,高供高计,600,常青营业一班
2016/5/10,主供主表,无功功率,42,36,42,24,24,24,30,24,24,24,24,30,36,18,30,42,48,42,36,42,36,36,24,24,500,高供高计,600,常青营业一班
2016/5/10,分表０１,有功功率,17.538,13.488,14.706,17.85,13.41,13.602,17.52,16.26,16.818,32.556,30.486,39.984,35.226,30.252,40.302,41.844,38.724,36.936,22.728,21.258,15.096,16.596,18.786,18.258,500,高供高计,60,常青营业一班
2016/5/10,分表０１,无功功率,15,10.2,10.2,15.6,10.2,10.8,15,9.6,8.4,12.6,9.6,15.6,15,9.6,18.6,18,18.6,19.2,12,15,10.8,10.8,16.2,16.2,500,高供高计,60,常青营业一班
