real,pred
17541.05,15664.144495000879
16302.967,14206.791828242123
14694.536,13260.2528763687
14142.142,12895.173653474545
13932.09,12727.64794924567
13970.808,12716.338836690178
15071.764,13425.835351255988
15725.612,12825.860911224792
16578.582,13409.596955840712
17498.361,14044.527857283616
18866.873,16052.843832745071
19423.572,16476.448411073707
19305.771,15420.249765719655
19229.092,15468.118889942461
18952.078,15382.520583960395
19413.035,16645.025746852443
19597.371,16825.298334752773
18174.66,16093.275332052792
18871.633,16384.456925524246
18041.719,15988.406927133523
18463.088,16172.160748379592
18397.545,16123.37837635923
18966.127,16402.914620834126
19070.465,16451.414059404295
18754.752,16269.669375219728
18265.482,15247.37106223276
16461.873,14262.7508624929
16781.205,14465.402729604852
16837.512,14515.13509313217
15086.944,13405.215991998475
14396.179,12920.932893282134
14954.869,12336.833027352257
16470.47,13314.008298110477
17592.877,14067.117667642515
17437.736,15004.333522350344
18397.994,15704.941204639825
19071.58,15233.268280491544
18966.592,15259.07605305607
18094.512,14781.263680052645
18063.367,15558.572108684597
18397.51,15840.98584717102
18588.055,16199.191974439294
18027.652,15930.486478083496
17237.936,15523.327116052158
17468.148,15599.549810447994
17206.29,15425.276062272009
17988.598,15807.273975028447
17987.975,15779.541078977798
18069.15,15797.916346327607
17330.006,14687.879441201467
16031.759,13963.892378756962
15497.256,13642.052207653956
15884.704,13876.60569724837
15730.954,13774.890770958336
15408.319,13553.835651925034
15545.836,12666.574610709284
15550.471,12730.68461866745
17017.383,13688.107862598008
18075.314,15394.985830996167
19306.346,16275.96515256845
19261.361,15308.991313669514
19247.312,15392.945928300327
19914.951,15902.637238771113
20141.756,17053.629410884
20019.885,17014.6406859699
