数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,在线情况,总,尖,峰,平,谷
2015/6/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,810,0,240,498,72
2015/6/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1020,0,294,636,90
2015/6/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1020,0,294,630,96
2015/6/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,882,0,270,528,84
2015/6/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,576,0,168,318,90
2015/6/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,126,186,96
2015/6/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1284,0,366,798,120
2015/6/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,912,0,246,552,114
2015/7/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,816,0,228,498,90
2015/7/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,978,0,282,606,90
2015/7/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,264,546,108
2015/7/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,102,186,96
2015/7/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,348,0,102,156,90
2015/7/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,510,0,162,276,72
2015/7/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,162,348,78
2015/7/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,792,0,252,462,78
2015/7/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,156,360,72
2015/7/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,654,0,168,414,72
2015/7/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,474,0,132,258,84
2015/7/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,390,0,102,180,108
2015/7/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1356,0,330,888,138
2015/7/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1170,0,318,708,144
2015/7/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1002,0,270,612,120
2015/7/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,240,588,90
2015/7/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1122,0,342,696,84
2015/7/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,396,0,96,222,78
2015/7/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,174,132,78
2015/7/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,954,0,264,600,90
2015/7/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1458,0,402,948,108
2015/7/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1578,0,378,1074,126
2015/7/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1446,0,396,936,114
2015/7/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1428,0,312,1026,90
2015/7/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,306,480,90
2015/7/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,780,0,102,582,96
2015/7/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1314,0,318,888,108
2015/7/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1344,0,366,852,126
2015/7/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1176,0,306,744,126
2015/7/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1296,0,378,804,114
2015/7/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1284,0,366,810,108
2015/8/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,108,168,96
2015/8/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,102,156,114
2015/8/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1350,0,372,846,132
2015/8/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1338,0,384,816,138
2015/8/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1524,0,444,936,144
2015/8/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1260,0,312,840,108
2015/8/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1884,0,486,1152,246
2015/8/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1074,0,276,540,258
2015/8/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,756,0,228,336,192
2015/8/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1452,0,438,870,144
2015/8/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1356,0,366,762,228
2015/8/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1464,0,396,798,270
2015/8/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1602,0,456,900,246
2015/8/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1410,0,378,804,228
2015/8/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,666,0,150,324,192
2015/8/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,684,0,222,324,138
2015/8/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1638,0,426,966,246
2015/8/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1560,0,432,852,276
2015/8/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1434,0,426,810,198
2015/8/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1878,0,492,984,402
2015/8/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1920,0,516,984,420
2015/8/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1770,0,462,828,480
2015/8/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1104,0,228,450,426
2015/8/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1044,0,282,648,114
2015/8/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,846,0,252,504,90
2015/8/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,942,0,270,564,108
2015/8/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,978,0,270,600,108
2015/8/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1008,0,324,576,108
2015/8/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,546,0,144,306,96
2015/8/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,426,0,114,216,96
2015/8/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1056,0,300,654,102
2015/9/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1182,0,342,738,102
2015/9/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,816,0,216,504,96
2015/9/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,78,126,90
2015/9/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,72,114,84
2015/9/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,252,0,66,102,84
2015/9/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1092,0,318,678,96
2015/9/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,972,0,300,582,90
2015/9/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,900,0,264,534,102
2015/9/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1026,0,324,606,96
2015/9/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,816,0,240,480,96
2015/9/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,672,0,192,390,90
2015/9/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,354,0,102,174,78
2015/9/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,72,126,72
2015/9/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,612,0,144,390,78
2015/9/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,600,0,168,360,72
2015/9/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,180,330,78
2015/9/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,732,0,312,342,78
2015/9/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,432,0,138,222,72
2015/9/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,210,0,54,96,60
2015/9/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,210,0,54,96,60
2015/9/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,582,0,162,354,66
2015/9/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,564,0,186,306,72
2015/9/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,684,0,210,372,102
2015/9/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,582,0,174,324,84
2015/9/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,114,216,78
2015/9/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,78,144,72
2015/9/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,66,114,60
2015/9/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,678,0,174,426,78
2015/9/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,564,0,150,342,72
2015/9/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,528,0,144,324,60
2015/10/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,36,66,48
2015/10/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,144,0,36,60,48
2015/10/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,36,60,54
2015/10/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,30,66,54
2015/10/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,456,0,90,312,54
2015/10/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,606,0,186,360,60
2015/10/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,162,342,48
2015/10/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,636,0,150,432,54
2015/10/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,108,198,66
2015/10/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,90,180,66
2015/10/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,204,0,60,90,54
2015/10/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,396,0,132,204,60
2015/10/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,108,288,66
2015/10/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,102,222,60
2015/10/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,102,240,66
2015/10/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,108,246,54
2015/10/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,276,0,72,144,60
2015/10/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,42,84,66
2015/10/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,450,0,168,222,60
2015/10/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,432,0,114,252,66
2015/10/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,138,210,60
2015/10/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,396,0,114,216,66
2015/10/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,432,0,114,252,66
2015/10/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,78,156,60
2015/10/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,204,0,54,96,54
2015/10/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,366,0,114,192,60
2015/10/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,102,168,60
2015/10/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,342,0,108,180,54
2015/10/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,342,0,102,186,54
2015/10/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,168,54
2015/10/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,234,0,54,120,60
2015/11/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,66,102,72
2015/11/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,102,204,66
2015/11/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,114,192,66
2015/11/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,102,192,90
2015/11/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,348,0,96,180,72
2015/11/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,84,162,66
2015/11/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,258,0,72,114,72
2015/11/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,78,120,72
2015/11/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,450,0,132,234,84
2015/11/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,498,0,150,276,72
2015/11/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,126,228,66
2015/11/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,96,168,66
2015/11/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,84,180,72
2015/11/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,66,114,60
2015/11/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,42,90,60
2015/11/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,102,204,66
2015/11/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,450,0,120,252,78
2015/11/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,468,0,120,270,78
2015/11/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,102,222,96
2015/11/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,468,0,102,288,78
2015/11/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,246,0,66,114,66
2015/11/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,222,0,66,96,60
2015/11/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,570,0,156,348,66
2015/11/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,834,0,270,480,84
2015/11/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,702,0,228,378,96
2015/11/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,570,0,180,282,108
2015/11/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,678,0,174,372,132
2015/11/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,504,0,138,234,132
2015/11/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,510,0,126,258,126
2015/11/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,672,0,210,342,120
2015/12/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,618,0,150,342,126
2015/12/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,126,216,78
2015/12/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,432,0,120,210,102
2015/12/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,144,288,120
2015/12/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,504,0,138,264,102
2015/12/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,456,0,150,186,120
2015/12/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,138,240,102
2015/12/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,690,0,168,408,114
2015/12/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,690,0,192,384,114
2015/12/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,972,0,228,612,132
2015/12/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1398,0,372,900,126
2015/12/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,126,228,108
2015/12/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,558,0,156,306,96
2015/12/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,726,0,210,402,114
2015/12/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,642,0,192,324,126
2015/12/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,648,0,180,348,120
2015/12/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,750,0,216,408,126
2015/12/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,228,534,114
2015/12/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,144,348,96
2015/12/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,558,0,138,318,102
2015/12/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,930,0,282,534,114
2015/12/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,954,0,222,612,120
2015/12/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1044,0,306,636,102
2015/12/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,930,0,246,576,108
2015/12/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,672,0,186,360,126
2015/12/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,486,0,120,234,132
2015/12/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,360,0,114,150,96
2015/12/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,846,0,270,474,102
2015/12/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,678,0,240,336,102
2015/12/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,600,0,180,324,96
2015/12/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,144,246,90
2016/1/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,246,0,60,102,84
2016/1/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,204,0,54,78,72
2016/1/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,216,0,48,96,72
2016/1/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,144,252,84
2016/1/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,816,0,240,450,126
2016/1/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,780,0,216,420,144
2016/1/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,852,0,234,504,114
2016/1/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,828,0,222,492,114
2016/1/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,822,0,228,450,144
2016/1/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,120,198,144
2016/1/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1182,0,324,708,150
2016/1/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1122,0,312,672,138
2016/1/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,924,0,294,516,114
2016/1/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,786,0,246,420,120
2016/1/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,642,0,198,348,96
2016/1/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,180,258,114
2016/1/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,516,0,132,186,198
2016/1/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,786,0,240,420,126
2016/1/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,762,0,240,402,120
2016/1/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,900,0,258,534,108
2016/1/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1014,0,300,594,120
2016/1/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1134,0,342,672,120
2016/1/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,288,474,156
2016/1/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,510,0,138,210,162
2016/1/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,972,0,300,522,150
2016/1/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,984,0,294,516,174
2016/1/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,972,0,276,552,144
2016/1/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,672,0,210,360,102
2016/1/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1026,0,276,600,150
2016/1/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,108,186,114
2016/1/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,486,0,144,222,120
2016/2/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1056,0,300,606,150
2016/2/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,270,486,120
2016/2/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,726,0,234,378,114
2016/2/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,204,288,96
2016/2/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,210,0,48,78,84
2016/2/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,42,78,72
2016/2/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,36,72,84
2016/2/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,144,0,24,54,66
2016/2/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,108,0,24,42,42
2016/2/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,108,0,24,42,42
2016/2/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,114,0,24,48,42
2016/2/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,114,0,24,48,42
2016/2/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,54,72,66
2016/2/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,654,0,162,402,90
2016/2/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,510,0,168,264,78
2016/2/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,498,0,156,246,96
2016/2/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,120,228,72
2016/2/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,390,0,132,192,66
2016/2/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,516,0,180,270,66
2016/2/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,114,222,72
2016/2/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,90,132,84
2016/2/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,606,0,168,342,96
2016/2/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,558,0,138,306,114
2016/2/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,570,0,132,348,90
2016/2/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,108,186,90
2016/2/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,324,0,90,156,78
2016/2/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,216,0,48,90,78
2016/2/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,192,0,48,66,78
2016/2/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,288,0,96,144,48
2016/3/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,90,150,54
2016/3/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,102,162,72
2016/3/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,108,174,48
2016/3/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,90,162,60
2016/3/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,300,0,90,162,48
2016/3/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,174,0,36,90,48
2016/3/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,324,0,96,156,72
2016/3/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,138,222,48
2016/3/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,444,0,132,252,60
2016/3/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,438,0,144,222,72
2016/3/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,144,210,66
2016/3/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,216,0,54,96,66
2016/3/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,66,114,60
2016/3/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,522,0,108,342,72
2016/3/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,432,0,102,270,60
2016/3/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,288,0,90,144,54
2016/3/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,114,162,60
2016/3/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,90,456,42
2016/3/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,618,0,228,336,54
2016/3/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,168,0,42,84,42
2016/3/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,102,162,48
2016/3/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,102,156,36
2016/3/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,360,0,120,198,42
2016/3/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,90,126,54
2016/3/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,120,138,48
2016/3/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,186,0,48,90,48
