数据日期,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,综合倍率
2016/4/16,有功功率,5.34,5.262,4.836,40.332,27.69,4.638,4.926,6.828,6.906,16.788,18.27,11.364,30.822,13.644,12.168,18.3,32.808,4.614,4.65,16.518,33.414,30.45,7.32,24.27,1000,60
2016/4/16,无功功率,-1.308,-1.104,-1.398,14.43,14.82,-1.14,-0.936,-1.518,-1.41,7.716,17.952,17.664,15.186,20.406,20.112,19.974,19.638,-1.722,-1.878,-1.53,13.236,13.74,-2.058,-1.926,1000,60
2016/4/17,有功功率,15.468,9.768,4.512,25.908,37.896,13.662,4.314,11.904,4.434,7.17,4.158,12.522,42.744,4.032,4.194,11.676,3.912,7.692,5.04,5.184,42.204,16.536,6.438,15.648,1000,60
2016/4/17,无功功率,-2.034,-1.554,-1.884,13.368,13.584,-1.386,-1.98,-1.332,-1.728,-1.47,-1.5,-1.218,13.506,-1.308,-1.308,-0.93,-1.836,-1.686,-1.668,-2.034,12.762,-2.496,-2.592,-2.07,1000,60
2016/4/19,有功功率,28.176,27.252,5.01,4.734,4.86,4.896,5.064,6.918,17.016,19.92,54.456,28.008,16.002,12.096,14.706,36.426,13.794,9.354,15.528,34.08,13.524,14.208,15.228,8.274,1000,60
2016/4/19,无功功率,13.32,13.692,-1.062,-1.392,-1.158,-1.086,-1.44,-1.338,-1.08,10.902,26.934,13.08,1.392,11.136,11.874,11.754,14.748,0.864,14.808,25.74,6.552,-0.702,-0.93,-0.354,1000,60
2016/4/20,有功功率,27.702,29.898,5.01,5.16,10.086,5.178,5.364,9.612,25.194,28.278,47.79,23.292,29.166,11.472,27.438,22.074,14.838,10.908,61.77,11.796,15.162,28.206,8.274,26.706,1000,60
2016/4/20,无功功率,14.214,13.86,-1.314,-0.948,-1.02,-0.894,-0.774,-1.338,-1.308,14.436,25.956,14.448,0.756,5.226,13.17,11.478,12.54,1.02,25.842,11.748,4.74,-1.41,-1.356,13.248,1000,60
2016/4/21,有功功率,40.206,5.1,4.812,4.59,4.512,4.728,19.098,4.968,35.214,37.932,30.612,18.714,14.7,13.884,13.812,26.982,16.452,10.356,33.372,22.386,12.696,8.97,24.48,27.81,1000,60
2016/4/22,有功功率,5.118,4.104,3.942,3.882,7.092,7.446,45.786,6.36,5.022,16.206,28.488,14.772,22.824,13.596,37.152,29.652,40.464,9.936,31.458,13.998,38.154,41.016,31.98,8.826,1000,60
2016/4/22,无功功率,-1.218,-1.512,-1.572,-1.518,-1.59,0.678,13.782,-1.308,-1.224,-1.062,19.32,19.116,0.93,18.048,33.078,17.352,19.506,0.918,13.35,12.21,5.28,12.804,12.906,-1.728,1000,60
2016/4/23,有功功率,5.886,5.46,27.168,28.038,7.11,8.556,6.066,9.066,15.756,26.802,40.338,19.218,44.91,15.72,15.402,21.144,14.232,12.768,24.504,19.152,34.602,30.756,6.864,17.238,1000,60
2016/4/23,无功功率,-1.188,-1.218,13.956,14.232,-0.858,-1.044,-1.002,-1.344,-1.068,13.95,17.886,17.1,14.964,14.544,11.94,12.204,5.736,0.624,-0.288,-1.47,12.864,-2.154,-1.698,-1.074,1000,60
2016/4/24,有功功率,11.022,30.57,28.338,6.828,15.996,5.22,6.354,5.106,20.154,28.332,17.676,35.766,13.152,22.68,9.48,19.452,50.166,25.218,7.422,13.014,30.384,44.982,9.486,10.344,1000,60
2016/4/24,无功功率,-0.858,13.824,14.148,-0.942,-0.924,-0.966,-1.44,-1.494,-1.344,6.3,3.03,25.644,1.392,17.712,8.934,19.92,14.016,1.014,0.972,0.912,12.972,12.78,-1.728,-1.302,1000,60
2016/4/25,有功功率,5.502,6.822,8.55,27.222,8.214,5.082,6.588,14.688,14.46,31.53,28.986,16.722,36.402,40.614,16.368,37.668,18.69,9.906,13.794,28.44,29.832,41.778,11.652,7.14,1000,60
2016/4/25,无功功率,-0.99,-0.87,-0.468,14.556,-0.834,-0.81,-1.218,-0.618,-0.708,18.828,17.418,19.08,15.198,34.218,19.59,13.818,20.292,0.426,12.618,14.1,14.85,14.262,-0.3,-0.606,1000,60
2016/4/26,有功功率,8.088,27.78,29.052,5.61,5.58,7.332,6.144,6.24,8.988,31.146,36.978,38.79,30.762,13.374,15.12,39.456,15.024,10.65,17.958,22.29,59.556,10.92,9.882,0.03,1000,60
2016/4/26,无功功率,-0.864,14.052,14.598,-1.098,-1.026,-1.194,-1.272,-1.524,-0.996,19.902,18.894,28.32,1.788,7.98,12.63,19.278,13.392,1.014,17.706,11.4,22.026,-1.158,-0.798,-0.012,1000,60
2016/4/28,有功功率,6.198,26.82,31.29,7.152,4.938,5.196,5.922,20.958,28.398,40.758,27.462,37.986,10.818,11.772,14.01,31.128,25.332,8.736,13.458,29.94,33.378,48.804,13.464,5.814,1000,60
2016/4/28,无功功率,-1.164,13.506,13.884,-0.528,-1.278,-0.786,-0.882,-1.188,-0.45,19.086,17.562,33.054,0.75,13.536,14.442,15.924,19.374,1.02,11.718,14.988,19.68,13.902,-2.016,-1.662,1000,60
2016/4/29,有功功率,7.044,26.4,27.096,4.224,7.548,4.176,4.71,6.78,9.912,19.218,30.69,18.936,33.432,27.354,15.132,25.374,17.256,5.808,19.32,4.068,28.884,30.024,10.134,4.914,1000,60
2016/4/29,无功功率,-1.236,13.59,13.458,-1.35,-0.9,-1.062,-1.38,-1.104,-0.774,13.83,20.148,19.002,14.628,19.608,17.178,13.488,12.684,-0.816,-0.966,-1.236,13.236,12.522,-2.058,-1.836,1000,60
2016/4/30,有功功率,4.812,4.38,27.99,26.934,3.57,4.026,6.774,4.008,3.75,6.81,12.726,4.536,3.648,26.418,7.002,11.61,14.796,3.786,8.922,3.978,5.604,4.542,6.072,4.026,1000,60
2016/4/30,无功功率,-1.992,-1.608,13.488,13.53,-1.884,-1.32,-1.248,-1.542,-1.656,-1.368,-1.428,-0.918,-1.446,13.842,-1.14,-0.846,-1.164,-1.032,-0.912,-0.978,-1.758,-1.2,-1.038,-1.116,1000,60
2016/5/1,有功功率,3.522,28.524,3.852,17.832,3.384,3.504,3.516,7.014,3.426,5.13,12.414,26.202,3.768,14.262,3.396,3.354,4.932,3.84,3.642,14.586,3.972,3.978,4.74,41.28,1000,60
2016/5/2,有功功率,3.864,3.642,3.894,3.552,5.136,3.426,3.636,3.93,3.654,29.82,10.566,4.068,4.056,3.816,3.948,20.628,16.158,7.662,5.736,4.398,27.132,14.358,5.358,15.84,1000,60
2016/5/2,无功功率,-1.782,-1.614,-1.23,-1.668,-1.776,-1.626,-1.206,-1.098,-1.212,13.374,-1.686,-1.584,-0.846,-1.26,-1.404,-1.17,-1.482,-1.722,-1.35,-1.722,12.372,-2.604,-2.412,-1.53,1000,60
2016/5/3,有功功率,4.278,4.338,7.5,39.42,3.984,4.422,13.35,6.402,30.948,27.972,29.118,25.704,10.872,16.176,37.83,37.074,14.604,18.798,16.146,13.788,24.132,15.738,39.948,11.718,1000,60
2016/5/4,有功功率,6.342,9.312,5.742,26.904,27.858,7.086,5.136,15.54,16.326,32.028,25.614,29.004,23.172,12.36,38.934,24.816,13.95,8.97,15.312,14.454,17.646,22.908,30.462,28.986,1000,60
2016/5/4,无功功率,-0.894,-0.708,-0.762,13.806,13.824,-1.086,-0.978,-1.368,-1.23,8.064,19.098,19.98,1.824,12.192,28.614,18.678,19.764,-0.564,11.706,15.384,11.418,-2.196,13.338,13.386,1000,60
2016/5/6,有功功率,6.408,4.866,8.142,4.932,5.034,4.53,27.354,6.516,34.56,29.004,27.372,30.03,11.508,16.476,19.236,25.002,22.236,19.026,36.96,18.162,27.978,26.094,21.732,15.888,1000,60
2016/5/6,无功功率,-1.272,-1.686,-1.392,-1.164,-1.05,-1.812,13.686,-1.722,-0.54,17.022,17.028,18.576,1.206,19.662,13.728,19.674,17.376,0.018,33.114,11.802,6.138,-1.884,-1.818,-0.942,1000,60
2016/5/7,有功功率,29.952,8.124,17.1,7.152,6.99,7.08,7.194,15.306,10.29,24.696,26.262,37.044,9.378,10.782,13.404,17.538,12.144,6.99,20.214,28.758,31.446,17.7,25.368,6.21,1000,60
2016/5/8,有功功率,7.53,5.01,28.806,15.72,4.8,4.284,4.578,4.914,13.932,24.576,15.21,32.952,27.696,19.752,8.304,14.568,18.342,10.944,6.066,9.198,34.512,12.846,11.16,8.946,1000,60
2016/5/8,无功功率,-1.248,-1.404,14.142,-1.068,-1.296,-1.746,-1.254,-1.296,-1.368,9.618,9.294,23.79,13.332,4.182,4.83,9.114,9.69,-1.35,0.75,-1.452,13.47,-0.972,-0.726,-1.794,1000,60
2016/5/9,有功功率,4.758,17.67,4.23,26.43,4.068,5.868,5.034,4.842,11.508,32.952,27.618,21.168,33.258,35.088,18.132,33.15,16.416,8.184,11.064,13.59,35.676,30.84,9.234,5.892,1000,60
2016/5/10,有功功率,15.51,7.716,27.786,27.534,4.518,4.326,7.884,4.506,25.866,32.154,39.612,15.858,15.312,38.388,37.632,25.548,16.152,11.85,13.764,12.174,28.974,33.15,22.392,8.712,1000,60
2016/5/10,无功功率,-1.77,-1.572,13.344,14.082,-1.248,-1.71,-1.332,-1.536,-1.434,10.968,10.71,12.054,-0.096,33.702,14.148,15.432,18.63,-0.426,12.204,17.118,11.802,13.614,-0.834,-0.72,1000,60
2016/5/12,有功功率,15.69,27.516,28.47,7.398,7.23,5.784,6.192,16.416,33.9,46.65,35.418,20.532,19.506,41.736,31.692,41.052,18.78,9.21,10.77,13.356,16.992,35.406,34.794,22.986,1000,60
2016/5/12,无功功率,-1.314,13.506,13.848,-1.236,-1.23,-1.374,-1.686,-1.512,-1.02,17.844,14.184,12.21,0.09,33.318,17.886,20.04,17.052,0.234,6.414,19.626,4.554,14.88,13.824,-0.396,1000,60
2016/5/13,有功功率,6.156,5.766,5.316,27.444,30.06,5.052,6.066,5.52,5.832,33.822,30.264,31.326,11.892,13.662,38.4,31.236,15.162,22.686,6.708,7.116,10.656,22.992,32.052,10.164,1000,60
2016/5/13,无功功率,-1.374,-1.542,-1.308,13.446,12.948,-1.662,-1.164,-1.464,-0.93,13.662,18.288,17.982,0.924,19.044,31.458,12.852,13.152,-0.24,-0.282,-0.39,-0.84,-1.836,12.702,-1.962,1000,60
2016/5/14,有功功率,6.378,5.862,5.406,5.454,27.804,29.61,21.654,19.47,6.234,28.368,19.218,11.73,8.574,9.444,11.034,42.372,14.244,7.518,6.672,4.98,6.822,7.35,32.85,7.188,1000,60
2016/5/14,无功功率,-1.608,-1.248,-1.404,-1.248,13.974,13.806,-1.368,-1.236,-1.098,12.444,8.91,13.824,0.54,12.72,19.452,30.852,16.98,-1.782,-1.842,-2.232,-2.28,-2.436,12.906,-1.752,1000,60
2016/5/15,有功功率,5.124,4.812,4.548,15.18,6.024,4.332,5.136,28.722,4.794,11.976,4.944,5.274,6.09,4.368,6.45,31.902,27.3,4.632,20.154,9.648,6.972,7.332,8.142,28.386,1000,60
2016/5/15,无功功率,-2.01,-2.202,-1.956,-1.902,-2.07,-2.016,-2.052,12.576,-2.184,-2.04,-2.346,-2.04,-1.956,-2.196,-1.632,12.774,-1.404,-1.704,-1.746,-2.106,-2.22,-2.484,-2.73,12.366,1000,60
2016/5/16,有功功率,27.426,4.83,4.566,4.35,4.416,4.554,21.078,8.202,35.616,30.324,51.954,19.548,25.158,15.882,27.366,24.024,14.622,10.302,17.586,42.582,23.118,23.958,14.232,29.394,1000,60
2016/5/16,无功功率,12.432,-1.68,-2.1,-2.142,-2.058,-1.866,-1.956,-2.076,12.42,9.006,17.868,18.294,0,18.654,19.176,19.566,16.71,0.486,19.776,30.072,11.016,1.386,2.082,13.08,1000,60
2016/5/17,有功功率,37.308,7.68,5.376,5.118,5.226,5.13,5.688,30.276,51.054,25.314,39.948,19.908,9.558,9.894,19.368,28.932,14.382,33.27,11.394,13.902,16.926,25.458,12.342,29.394,1000,60
2016/5/17,无功功率,13.974,-0.474,-1.614,-1.38,-1.842,-1.752,-1.182,12.882,13.194,18.804,12.612,16.212,0.018,5.622,17.346,15.378,11.052,14.85,13.488,10.62,5.358,-0.486,5.454,14.022,1000,60
2016/5/18,有功功率,29.658,5.76,5.526,5.844,5.322,5.508,35.748,36.126,8.484,49.344,32.394,32.892,17.7,13.698,18.354,22.398,14.034,34.086,14.88,13.47,13.284,28.164,14.19,31.44,1000,60
2016/5/18,无功功率,14.688,-1.836,-1.71,-1.008,-1.908,-1.41,13.374,13.44,-1.116,16.65,14.832,10.992,0.738,12.126,17.376,13.062,10.584,15.546,13.548,17.94,-0.864,-1.242,-2.364,13.26,1000,60
2016/5/19,有功功率,29.622,5.73,5.688,7.59,5.688,6.102,15.144,7.014,6.468,36.144,50.274,23.67,10.464,13.476,13.428,36.276,28.71,9.612,12.954,25.194,36.078,33.216,9.684,7.932,1000,60
2016/5/19,无功功率,12.84,-1.884,-1.23,-1.452,-1.716,-1.002,-1.278,-1.848,-1.002,13.458,33.018,12.474,1.152,8.532,12.546,10.41,10.464,0.504,2.586,6.726,12.9,-2.232,-2.958,-2.364,1000,60
2016/5/20,有功功率,27.258,26.73,4.572,13.488,4.368,4.146,5.31,5.052,16.83,20.196,30.156,28.638,53.01,11.694,15.666,28.326,28.068,14.688,11.55,20.31,43.26,36.354,21.654,20.034,1000,60
2016/5/20,无功功率,13.392,12.99,-1.584,-1.296,-1.71,-1.908,-1.422,-1.284,-1.794,4.74,10.896,12.516,13.992,9.684,14.598,18.528,16.584,1.308,2.94,0.174,13.104,12.948,-2.124,-1.572,1000,60
2016/5/21,有功功率,8.448,6.804,29.664,5.598,6.954,8.574,25.182,15.732,7.11,40.152,29.808,36.702,36.882,13.476,27.138,24.636,14.478,7.032,7.908,30.306,36.684,19.656,6.678,11.148,1000,60
2016/5/21,无功功率,-1.506,-1.44,13.86,-1.26,-1.428,-1.65,-1.266,-1.248,-1.224,13.59,6.204,19.428,15.048,11.472,12.018,6.714,11.934,-1.776,-1.746,12.708,12.516,-2.358,-2.418,-1.782,1000,60
2016/5/22,有功功率,8.538,5.01,28.728,27.696,17.838,,7.686,16.488,5.832,18.084,13.062,28.536,7.35,8.37,13.494,13.764,4.782,4.95,6.822,6.93,23.88,58.032,6.714,5.418,1000,60
2016/5/22,无功功率,-2.142,-1.992,12.906,13.194,-1.83,,-2.01,-2.034,-1.62,-1.47,-1.356,13.038,-1.584,-1.128,-1.692,-1.008,-1.548,-1.902,-1.764,-1.77,-2.184,12.204,-2.418,-2.01,1000,60
2016/5/23,有功功率,6.642,4.698,4.476,26.604,4.518,4.572,5.07,4.566,20.304,34.884,23.244,23.694,59.454,19.812,28.512,35.31,14.868,22.926,10.554,10.728,17.988,30.954,7.722,6.528,1000,60
2016/5/23,无功功率,-1.794,-1.68,-1.848,13.224,-1.626,-1.584,-1.716,-2.202,-1.68,9.036,7.326,16.218,14.214,15.822,14.868,11.346,10.53,0.168,9.042,1.716,-0.678,14.316,-2.472,-2.172,1000,60
2016/5/24,有功功率,7.548,4.944,27.018,4.734,4.506,6.696,4.896,8.61,14.694,26.784,26.514,25.092,13.458,14.07,8.94,52.692,13.044,10.842,13.836,19.494,10.176,11.874,36.132,32.574,1000,60
2016/5/24,无功功率,-1.698,-1.722,13.44,-1.542,-1.866,-1.62,-1.374,-1.602,-1.512,16.404,14.76,16.314,-0.216,7.332,8.508,20.13,7.326,5.148,14.136,12.66,3.786,6.96,24.108,21.66,1000,60
2016/5/25,有功功率,5.13,6.582,4.392,4.566,7.902,4.47,27.354,5.4,6.228,30.396,28.896,21.498,11.328,13.362,11.244,25.11,36.432,21.852,16.014,29.61,11.1,10.788,34.71,29.58,1000,60
2016/5/26,有功功率,5.118,15.21,13.704,4.596,14.01,31.17,31.92,5.538,9.06,44.25,36.336,18.084,15.762,14.202,11.316,56.946,17.256,10.212,14.82,20.1,23.52,33.39,29.946,24.816,1000,60
2016/5/26,无功功率,-2.34,-2.142,-1.734,-1.77,-1.746,13.836,13.644,-1.884,-1.068,11.484,10.776,19.74,0.258,15.288,-1.53,30.504,16.104,-1.56,15.27,10.422,9.318,12.312,13.104,-2.124,1000,60
2016/5/27,有功功率,5.556,7.674,5.652,27.564,27.714,4.932,5.052,14.274,20.478,41.994,28.464,20.34,19.23,33.102,13.608,32.322,23.31,11.922,18.714,10.344,7.608,35.934,7.14,8.01,1000,60
2016/5/27,无功功率,-2.298,-1.26,-1.23,14.184,13.854,-1.764,-1.23,-1.56,-2.214,7.236,12.216,13.752,-0.714,19.71,16.446,8.892,18.816,-0.966,0.684,-0.942,-2.868,12.756,-2.136,-1.842,1000,60
2016/5/29,有功功率,5.034,4.626,4.494,18.444,4.398,40.554,4.452,5.826,4.596,16.956,12.384,5.46,4.794,10.296,27.54,20.892,5.004,6.438,7.356,7.944,9.486,36.108,32.958,7.506,1000,60
2016/5/29,无功功率,-1.884,-1.524,-1.686,-1.83,-1.452,13.86,-1.65,-2.064,-1.29,-1.62,-1.302,-1.632,-1.524,-1.824,13.74,-1.368,-1.8,-2.01,-1.002,-2.016,-2.772,12.522,12.552,-2.442,1000,60
2016/5/30,有功功率,8.964,4.098,4.692,3.066,2.622,2.814,33.438,16.734,30.606,25.518,45.798,53.946,21.282,11.646,15.486,20.796,19.2,9.342,7.662,6.378,47.532,9.606,13.122,8.85,1000,60
2016/5/30,无功功率,-1.944,-2.25,-2.322,-1.824,-2.436,-2.052,-2.112,-1.59,-1.602,14.802,29.718,25.314,-0.69,13.146,11.046,4.812,10.596,-1.542,-1.548,-1.428,12.756,-2.64,-1.89,-1.728,1000,60
2016/5/31,有功功率,29.052,7.326,4.95,4.608,6.6,4.632,5.658,17.16,6.432,24.432,24.288,18.318,13.554,13.434,15.582,29.802,22.53,15.186,15.528,49.476,13.098,16.194,17.898,17.538,1000,60
2016/5/31,无功功率,13.944,-1.836,-1.542,-1.98,-1.404,-1.674,-1.35,-1.404,-1.518,-1.632,9.582,15.168,0.792,11.742,17.538,6.936,13.194,1.404,7.08,15.654,0.276,-1.338,-1.566,-1.59,1000,60
2016/6/1,有功功率,32.766,13.914,10.182,10.728,8.55,10.89,7.374,31.02,24.642,31.47,,21.912,22.668,16.458,14.238,22.038,53.136,11.022,11.97,14.364,12.258,30.48,31.782,7.986,1000,60
2016/6/1,无功功率,13.53,-1.236,-1.134,-0.678,-1.218,-0.714,-1.764,14.646,-2.004,9.432,,12.3,-0.498,18.102,14.508,12.954,27.198,0,0.606,-2.394,-2.724,-2.568,13.032,-1.458,1000,60
2016/6/3,有功功率,6.426,6.03,5.814,28.302,10.806,5.4,6.198,15.048,7.488,33.006,51.03,19.212,25.548,20.994,16.602,27.066,15.108,10.83,36.534,19.62,11.274,12.546,33.534,15,1000,60
2016/6/4,有功功率,6.42,5.754,28.824,29.622,14.994,5.502,6.834,7.644,11.178,38.754,50.712,18.438,15.6,10.206,13.488,27.714,17.016,10.038,5.502,33.54,17.964,7.56,9.09,6.696,1000,60
2016/6/4,无功功率,-1.422,-1.59,14.184,14.028,-1.476,-1.596,-1.068,-1.788,-1.44,16.542,32.634,19.356,0.408,1.2,12.894,20.808,14.652,-1.506,-1.098,13.506,-1.95,-2.436,-1.944,-1.554,1000,60
2016/6/6,有功功率,6.882,5.94,8.592,5.166,28.11,4.83,4.476,7.434,8.652,37.566,20.796,15.414,13.92,42.066,18.414,30.702,17.088,11.598,9.198,8.226,12.768,35.388,14.22,12.102,1000,60
2016/6/6,无功功率,-2.076,-1.788,-1.692,-1.86,13.554,-1.824,-2.01,-1.638,-2.274,14.916,11.676,15.912,1.296,29.802,17.784,14.67,14.886,1.536,-0.39,-1.5,-2.604,12.21,-2.202,-1.74,1000,60
2016/6/7,有功功率,23.472,6.66,29.838,6.18,6.618,7.908,6.882,15.6,20.166,23.562,61.29,18.522,16.17,15.912,15.894,22.614,15.324,12.81,9.27,11.118,34.434,13.434,14.568,31.938,1000,60
2016/6/7,无功功率,-1.17,-1.62,14.328,-1.878,-1.128,-1.854,-1.542,-1.35,-1.416,16.74,27.324,14.502,0.888,12.45,17.22,19.152,16.998,1.122,-0.294,-1.254,12.744,-2.52,-2.31,13.41,1000,60
2016/6/8,有功功率,29.838,6.894,5.808,5.814,6.108,9.612,19.662,30.84,11.022,31.164,34.722,16.428,23.328,17.136,17.094,31.692,16.662,10.494,9.15,29.532,8.688,7.89,8.064,17.406,1000,60
2016/6/8,无功功率,13.29,-1.944,-2.028,-1.926,-1.584,-1.374,-1.476,13.92,-1.602,16.206,8.736,11.322,0.732,17.16,17.574,18.168,14.784,-2.01,-1.23,14.79,-1.326,-1.77,-1.764,-1.638,1000,60
2016/6/9,有功功率,31.104,7.62,8.994,8.022,7.926,6.774,8.7,5.256,29.22,5.928,5.526,8.322,6.966,5.646,8.112,19.56,16.374,4.812,5.25,5.142,29.646,6.486,8.682,6.666,1000,60
2016/6/10,有功功率,8.802,6.192,6,5.532,8.754,5.748,42.864,4.77,5.526,13.764,5.664,5.688,4.824,5.754,6.312,13.662,7.338,21.192,31.692,5.28,11.688,8.43,14.79,9.228,1000,60
2016/6/10,无功功率,-1.188,-1.122,-1.32,-1.62,-1.74,-1.218,13.578,-1.932,-1.848,-1.104,-1.152,-1.338,-1.626,-1.2,-1.536,-1.212,-1.206,-1.092,13.158,-1.26,-1.638,-1.992,-1.074,-1.614,1000,60
2016/6/11,有功功率,10.638,9.39,8.694,9.09,31.062,6.996,6.714,5.49,28.056,15.57,6.138,8.592,10.164,10.974,5.976,37.836,6.768,7.578,6.966,9.276,11.838,14.022,13.284,32.412,1000,60
2016/6/14,有功功率,37.908,13.44,12.012,12.75,15.312,8.31,17.748,7.344,36.624,26.748,50.028,28.986,22.074,26.334,25.128,40.446,26.298,15.516,31.308,30.348,16.308,64.434,37.296,23.76,1000,60
2016/6/14,无功功率,14.574,-0.372,-0.186,-0.918,-1.17,-1.344,-1.554,-1.458,13.002,13.026,14.952,18.408,1.29,18.354,14.868,20.346,20.178,1.104,-0.24,-0.27,-1.692,13.59,-0.948,-0.024,1000,60
2016/6/17,有功功率,,13.956,25.014,11.232,34.722,9.558,25.5,16.296,18.186,51.66,38.88,28.83,12.384,18.654,48.684,23.094,16.14,10.578,13.278,11.982,20.55,18.918,51.546,21.054,1000,60
2016/6/17,无功功率,,-1.206,-0.66,-0.972,14.742,-1.158,-0.894,-1.08,-1.068,16.548,17.202,18.69,0.66,16.752,26.838,8.052,13.32,0.108,0.93,0.528,-1.704,-1.572,14.286,-1.296,1000,60
2016/6/18,有功功率,15.456,12.528,13.398,19.908,10.464,10.68,9.546,9.192,10.368,37.41,25.722,19.128,14.796,24.738,44.316,23.124,30.354,12.816,11.496,11.538,13.944,33.276,22.404,45.816,1000,60
2016/6/18,无功功率,-1.152,-0.324,-0.852,-0.864,-1.2,-0.792,-1.428,-0.936,-0.054,10.368,13.104,4.542,-0.12,6.432,21,3.066,10.272,-0.204,-0.864,-1.002,-1.188,-0.87,0.066,15.534,1000,60
2016/6/19,有功功率,15.966,13.236,13.296,27.456,15.276,10.302,10.74,47.304,8.634,17.304,17.352,11.19,9.534,10.092,6.678,36.114,16.758,7.56,7.11,9.132,18.09,10.938,9.516,8.796,1000,60
2016/6/19,无功功率,0.654,-0.54,-0.348,-0.024,-0.462,-1.2,-1.248,13.608,-1.134,-1.392,-1.29,-1.776,-2.304,-1.65,-1.626,13.608,-1.788,-2.07,-1.848,-1.632,-2.406,-2.13,-2.106,-1.716,1000,60
2016/6/20,有功功率,31.176,8.316,8.358,9.162,6.162,7.512,7.362,5.61,12.822,47.676,25.728,15.264,38.4,14.514,41.154,28.434,18.006,33.84,29.346,18.084,23.364,22.074,21.624,17.214,1000,60
2016/6/20,无功功率,13.428,-1.944,-1.764,-1.38,-2.31,-2.112,-1.602,-1.74,-0.792,14.46,8.64,11.574,-0.684,1.806,32.886,18.552,13.992,-0.342,11.352,10.602,4.26,-1.206,-0.546,-0.21,1000,60
2016/6/21,有功功率,14.658,12.72,12.558,10.77,8.334,11.418,8.628,16.5,21.06,50.916,55.878,27.828,34.518,29.442,39.24,31.488,30.108,40.962,18.276,37.344,36.186,27.078,31.242,23.802,1000,60
2016/6/21,无功功率,-0.288,-0.114,-0.138,-1.176,-1.056,-1.698,-1.626,-1.59,-1.452,20.01,16.092,20.172,0.894,1.368,21,16.608,19.008,13.536,1.152,25.278,4.176,-0.54,-0.102,-0.684,1000,60
2016/6/22,有功功率,22.518,21.27,20.088,18.204,14.922,12.522,11.892,21.048,8.496,52.044,46.812,58.668,66.744,42.036,33.498,48.336,34.266,31.02,36.114,21.696,52.86,39.018,39.828,36.174,1000,60
2016/6/24,有功功率,60.372,33.78,31.098,30.078,29.898,24.486,20.412,17.826,14.142,61.044,30.624,25.044,25.338,17.514,21.57,33.618,28.704,31.188,18.51,7.704,16.308,26.982,11.088,11.316,1000,60
2016/6/24,无功功率,18.072,2.154,1.716,0.042,0.426,0.054,-0.426,-0.39,-0.198,33.246,15.648,13.572,1.362,0.522,24.102,19.08,15.6,19.914,0.258,-1.614,-1.62,-1.59,-1.65,-2.04,1000,60
2016/6/25,有功功率,12.072,6.096,8.766,7.356,6.318,7.998,6.378,7.77,18.108,15.78,19.362,22.254,10.716,6.168,10.392,16.674,21.306,23.148,5.244,5.28,6.318,10.662,20.928,7.056,1000,60
2016/6/25,无功功率,-1.242,-1.656,-1.872,-1.128,-1.77,-1.98,-1.248,-1.89,-0.552,11.544,14.382,7.746,0.528,-1.71,14.082,16.794,21.6,13.572,-1.674,-1.728,-1.98,-1.95,-1.896,-1.746,1000,60
2016/6/26,有功功率,5.61,4.428,6.768,4.014,5.238,14.196,3.864,31.2,11.94,10.602,26.154,6.894,5.28,5.856,3.192,16.932,12.984,4.506,3.738,38.634,5.772,8.298,40.95,17.136,1000,60
2016/6/26,无功功率,-1.986,-1.806,-1.5,-1.686,-1.44,-1.554,-1.536,-1.338,-1.908,-1.896,13.122,-1.932,-1.806,-1.704,-1.962,-1.41,-1.608,-1.482,-1.644,13.518,-2.424,-2.406,11.898,-2.298,1000,60
2016/6/27,有功功率,5.724,3.822,5.46,3.648,3.822,5.556,5.13,9.09,8.814,41.544,32.598,21.264,11.988,10.266,15.684,23.286,14.358,14.502,33.186,,10.704,13.98,13.776,6.792,1000,60
2016/6/27,无功功率,-1.602,-1.944,-1.608,-2.268,-2.322,-1.446,-2.058,-1.686,-1.806,19.392,25.746,23.898,-0.762,-0.33,11.4,16.956,13.206,15.12,0.54,-1.14,-1.878,-1.86,-2.094,-2.118,1000,60
2016/6/28,有功功率,9.18,5.67,5.304,23.088,5.154,6.762,10.242,7.506,31.566,33.09,31.272,54.066,17.604,9.486,17.556,26.58,53.484,25.644,28.08,16.872,21.552,12.66,31.638,32.004,1000,60
2016/6/28,无功功率,-1.44,-1.488,-1.62,-1.596,-1.482,-1.602,-1.506,-1.062,12.414,23.538,19.86,31.704,2.622,0.606,19.278,25.548,40.518,18.63,16.026,16.074,8.91,1.722,-0.144,14.688,1000,60
2016/6/29,有功功率,18.402,10.716,18.018,30.336,7.098,5.64,5.904,9.318,21.948,35.748,34.722,25.956,22.176,25.086,26.856,38.562,28.698,22.548,34.986,45.36,20.424,21.198,21.042,16.89,1000,60
2016/6/29,无功功率,-1.092,-1.608,-1.224,13.902,-1.308,-1.746,-1.356,-1.638,-1.29,26.682,26.208,23.352,8.958,8.694,19.674,21.858,20.76,22.128,11.616,25.674,9.234,9.246,0.042,-0.234,1000,60
2016/6/30,有功功率,37.092,9.174,8.016,8.004,8.01,24.024,31.932,30.888,9.51,47.526,45.852,29.646,27.252,29.202,26.79,49.434,41.958,29.214,63.066,23.73,31.572,16.956,11.724,37.386,1000,60
