数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,在线情况,总,尖,峰,平,谷
2016/4/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,499.2,0,0,499.2,0
2016/4/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1440,0,444,780,216
2016/4/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,485.4,0,0,485.4,0
2016/4/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,456,816,252
2016/4/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,442.8,0,0,442.8,0
2016/4/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1380,0,468,672,240
2016/4/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,454.8,0,0,454.8,0
2016/4/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1380,0,396,744,252
2016/4/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,411,0,0,411,0
2016/4/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1080,0,336,540,204
2016/4/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,485.4,0,0,485.4,0
2016/4/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1452,0,492,756,192
2016/4/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,509.4,0,0,509.4,0
2016/4/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,480,756,264
2016/4/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,450.6,0,0,450.6,0
2016/4/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1404,0,456,720,228
2016/4/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,496.8,0,0,496.8,0
2016/4/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1488,0,516,744,228
2016/4/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,412.2,0,0,412.2,0
2016/4/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1476,0,504,768,216
2016/4/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,235.8,0,0,235.8,0
2016/4/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,552,0,156,216,180
2016/5/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,223.2,0,0,223.2,0
2016/5/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,492,0,144,192,144
2016/5/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,223.8,0,0,223.8,0
2016/5/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,468,0,144,192,120
2016/5/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,444.6,0,0,444.6,0
2016/5/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1332,0,468,708,168
2016/5/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,460.2,0,0,460.2,0
2016/5/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1440,0,432,744,264
2016/5/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,423.6,0,0,423.6,0
2016/5/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1416,0,444,792,180
2016/5/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,454.2,0,0,454.2,0
2016/5/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1404,0,480,708,216
2016/5/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,409.2,0,0,409.2,0
2016/5/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1416,0,456,708,264
2016/5/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,359.4,0,0,359.4,0
2016/5/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1356,0,420,660,276
2016/5/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,451.2,0,0,451.2,0
2016/5/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1584,0,444,780,348
2016/5/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,471,0,0,471,0
2016/5/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,516,792,216
2016/5/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,487.2,0,0,487.2,0
2016/5/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1512,0,516,744,252
2016/5/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,496.2,0,0,496.2,0
2016/5/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,504,792,228
2016/5/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,455.4,0,0,455.4,0
2016/5/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1380,0,432,768,192
2016/5/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,374.4,0,0,374.4,0
2016/5/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1104,0,288,612,192
2016/5/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,286.2,0,0,286.2,0
2016/5/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,576,0,156,252,168
2016/5/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,480,0,0,480,0
2016/5/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1440,0,504,768,180
2016/5/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,469.8,0,0,469.8,0
2016/5/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,468,792,228
2016/5/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,484.2,0,0,484.2,0
2016/5/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1632,0,516,852,276
2016/5/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,435,0,0,435,0
2016/5/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,492,756,264
2016/5/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,456.6,0,0,456.6,0
2016/5/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1320,0,408,684,228
2016/5/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,429,0,0,429,0
2016/5/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1272,0,360,672,240
2016/5/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,311.4,0,0,311.4,0
2016/5/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,696,0,252,264,180
2016/5/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,448.8,0,0,448.8,0
2016/5/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,540,756,204
2016/5/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,465,0,0,465,0
2016/5/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1512,0,432,804,276
2016/5/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,438.6,0,0,438.6,0
2016/5/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,468,792,264
2016/5/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,456.6,0,0,456.6,0
2016/5/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1368,0,420,744,204
2016/5/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,451.8,0,0,451.8,0
2016/5/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1452,0,444,804,204
2016/5/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,358.8,0,0,358.8,0
2016/5/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1104,0,336,564,204
2016/5/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,307.2,0,0,307.2,0
2016/5/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,660,0,192,276,192
2016/5/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,420,0,0,420,0
2016/5/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1488,0,504,840,156
2016/5/31,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,465.6,0,0,465.6,0
2016/5/31,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1596,0,480,828,264
2016/6/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,486.6,0,0,486.6,0
2016/6/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1356,0,324,744,300
2016/6/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,477,0,0,477,0
2016/6/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1440,0,444,756,240
2016/6/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,488.4,0,0,488.4,0
2016/6/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1548,0,468,828,240
2016/6/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,441.6,0,0,441.6,0
2016/6/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,456,804,252
2016/6/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,299.4,0,0,299.4,0
2016/6/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,852,0,252,372,228
2016/6/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,451.8,0,0,451.8,0
2016/6/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,456,840,228
2016/6/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,483,0,0,483,0
2016/6/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,432,816,252
2016/6/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,418.8,0,0,418.8,0
2016/6/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1224,0,324,648,252
2016/6/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,259.8,0,0,259.8,0
2016/6/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,504,0,132,192,168
2016/6/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,267,0,0,267,0
2016/6/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,600,0,204,264,144
2016/6/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,350.4,0,0,350.4,0
2016/6/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,852,0,228,420,204
2016/6/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,503.4,0,0,503.4,0
2016/6/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1536,0,468,876,192
2016/6/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,542.4,0,0,542.4,0
2016/6/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1752,0,540,924,288
2016/6/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,600,0,0,600,0
2016/6/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1908,0,612,1032,276
2016/6/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,596.4,0,0,596.4,0
2016/6/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1776,0,468,924,372
2016/6/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,513,0,0,513,0
2016/6/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1668,0,516,900,264
2016/6/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,521.4,0,0,521.4,0
2016/6/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1848,0,588,960,288
2016/6/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,544.2,0,0,544.2,0
2016/6/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1608,0,444,888,264
2016/6/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,402.6,0,0,402.6,0
2016/6/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,696,0,144,276,276
2016/6/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,491.4,0,0,491.4,0
2016/6/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1356,0,456,780,144
2016/6/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,604.8,0,0,604.8,0
2016/6/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1656,0,528,924,204
2016/6/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,824.4,0,0,824.4,0
2016/6/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2196,0,720,1236,216
2016/6/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,957,0,0,957,0
2016/6/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2436,0,768,1272,408
2016/6/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,615,0,0,615,0
2016/6/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1692,0,456,828,420
2016/6/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,323.4,0,0,323.4,0
2016/6/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1140,0,288,636,204
2016/6/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,244.8,0,0,244.8,0
2016/6/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,684,0,204,300,180
2016/6/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,395.4,0,0,395.4,0
2016/6/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1308,0,384,744,180
2016/6/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,529.2,0,0,529.2,0
2016/6/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1572,0,492,876,192
2016/6/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,564.6,0,0,564.6,0
2016/6/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1680,0,552,936,204
2016/6/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,653.4,0,0,653.4,0
2016/6/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1836,0,576,996,264
2016/7/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,565.2,0,0,565.2,0
2016/7/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1464,0,444,732,288
2016/7/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,524.4,0,0,524.4,0
2016/7/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1248,0,348,708,192
2016/7/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,363,0,0,363,0
2016/7/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,672,0,192,288,180
2016/7/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,543,0,0,543,0
2016/7/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1464,0,444,816,216
2016/7/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,607.2,0,0,607.2,0
2016/7/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1608,0,480,912,216
2016/7/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,482.4,0,0,482.4,0
2016/7/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1416,0,468,756,180
2016/7/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,557.4,0,0,557.4,0
2016/7/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1704,0,576,924,216
2016/7/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,625.2,0,0,625.2,0
2016/7/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1860,0,576,1008,276
2016/7/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,437.4,0,0,437.4,0
2016/7/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1512,0,420,756,324
2016/7/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,475.2,0,0,475.2,0
2016/7/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1212,0,372,540,312
2016/7/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,891,0,0,891,0
2016/7/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2232,0,672,1128,432
2016/7/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1050.6,0,0,1050.6,0
2016/7/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2616,0,876,1308,432
2016/7/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,996,0,0,996,0
2016/7/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2304,0,648,1128,528
2016/7/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,997.8,0,0,997.8,0
2016/7/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2364,0,756,1188,432
2016/7/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,848.4,0,0,848.4,0
2016/7/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2052,0,576,1020,444
2016/7/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,754.2,0,0,754.2,0
2016/7/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1896,0,528,1068,300
2016/7/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,588,0,0,588,0
2016/7/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1440,0,384,624,444
2016/7/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,939.6,0,0,939.6,0
2016/7/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2112,0,612,1128,360
2016/7/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,898.2,0,0,898.2,0
2016/7/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2052,0,600,1068,384
2016/7/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,935.4,0,0,935.4,0
2016/7/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2220,0,660,1140,408
2016/7/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,949.2,0,0,949.2,0
2016/7/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2316,0,744,1260,324
2016/7/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1042.2,0,0,1042.2,0
2016/7/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2340,0,660,1224,468
2016/7/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,487.2,0,0,487.2,0
2016/7/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,888,0,264,180,420
2016/7/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,922.8,0,0,922.8,0
2016/7/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2304,0,744,1152,420
2016/7/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1345.8,0,0,1345.8,0
2016/7/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2736,0,840,1416,480
2016/7/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1489.8,0,0,1489.8,0
2016/7/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3096,0,948,1584,564
2016/7/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1482.6,0,0,1482.6,0
2016/7/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3012,0,876,1524,612
2016/7/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1517.4,0,0,1517.4,0
2016/7/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3168,0,876,1608,672
2016/7/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1470,0,0,1470,0
2016/7/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3024,0,828,1572,636
2016/7/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1308,0,0,1308,0
2016/7/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2760,0,696,1440,612
2016/7/31,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,922.2,0,0,922.2,0
2016/7/31,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1788,0,468,756,588
2016/8/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1360.2,0,0,1360.2,0
2016/8/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2784,0,804,1488,480
2016/8/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1352.4,0,0,1352.4,0
2016/8/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2604,0,660,1284,660
2016/8/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1141.2,0,0,1141.2,0
2016/8/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2436,0,732,1248,456
2016/8/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1000.8,0,0,1000.8,0
2016/8/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2184,0,648,1092,444
2016/8/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,965.4,0,0,965.4,0
2016/8/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2280,0,684,1224,372
2016/8/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,714.6,0,0,714.6,0
2016/8/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1632,0,456,768,408
2016/8/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,588,0,0,588,0
2016/8/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1068,0,312,408,348
2016/8/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,898.8,0,0,898.8,0
2016/8/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2124,0,624,1164,336
2016/8/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1057.2,0,0,1057.2,0
2016/8/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2352,0,732,1236,384
2016/8/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1204.8,0,0,1204.8,0
2016/8/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2628,0,768,1392,468
2016/8/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1363.2,0,0,1363.2,0
2016/8/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3012,0,900,1596,528
2016/8/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1369.8,0,0,1369.8,0
2016/8/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2976,0,876,1500,588
2016/8/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1220.4,0,0,1220.4,0
2016/8/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2616,0,660,1344,612
2016/8/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,900,0,0,900,0
2016/8/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1620,0,444,684,492
2016/8/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1414.8,0,0,1414.8,0
2016/8/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2568,0,708,1368,492
2016/8/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1515,0,0,1515,0
2016/8/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2652,0,732,1380,552
2016/8/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1458,0,0,1458,0
2016/8/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2832,0,828,1428,564
2016/8/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1507.8,0,0,1507.8,0
2016/8/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2868,0,816,1488,564
2016/8/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1568.4,0,0,1568.4,0
2016/8/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2964,0,840,1512,624
2016/8/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1123.2,0,0,1123.2,0
2016/8/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2400,0,612,1176,600
2016/8/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,969,0,0,969,0
2016/8/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1620,0,432,696,492
2016/8/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1366.8,0,0,1366.8,0
2016/8/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2844,0,864,1488,480
2016/8/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1381.2,0,0,1381.2,0
2016/8/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2748,0,840,1356,564
2016/8/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1475.4,0,0,1475.4,0
2016/8/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3024,0,852,1500,660
2016/8/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1488.6,0,0,1488.6,0
2016/8/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2976,0,840,1512,636
2016/8/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,898.2,0,0,898.2,0
2016/8/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1884,0,456,900,528
